Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
1301,38,0,Travel_Rarely,1153,Research & Development,6.0,2,Other,1782.0,4.0,Female,40.0,2.0,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,0
1302,22,1,Travel_Rarely,1294,Research & Development,8.0,1,Medical,1783.0,3.0,Female,79.0,3.0,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,0
1303,31,0,Travel_Rarely,196,Sales,29.0,4,Marketing,1784.0,1.0,Female,91.0,2.0,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,5
1304,51,0,Travel_Rarely,942,Research & Development,3.0,3,Technical Degree,1786.0,1.0,Female,53.0,3.0,3,Manager,3,Married,13116,22984,2,Y,No,11,2
1305,37,0,Travel_Rarely,589,Sales,9.0,2,Marketing,1787.0,2.0,Male,46.0,2.0,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,0
1306,46,0,Travel_Rarely,734,Research & Development,2.0,4,Medical,1789.0,3.0,Male,46.0,3.0,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,2
1307,36,0,Travel_Rarely,1383,Research & Development,10.0,3,Life Sciences,1790.0,4.0,Male,90.0,3.0,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,5
1308,44,1,Travel_Frequently,429,Research & Development,1.0,2,Medical,1792.0,3.0,Male,99.0,3.0,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,2
1309,37,0,Travel_Rarely,1239,Human Resources,8.0,2,Other,1794.0,3.0,Male,89.0,3.0,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,4
1310,37,0,Travel_Rarely,1239,Human Resources,8.0,2,Other,1794.0,3.0,Male,89.0,3.0,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,4
1311,37,0,Travel_Rarely,1239,Human Resources,8.0,2,Other,1794.0,3.0,Male,89.0,3.0,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,4
1312,35,1,Travel_Rarely,303,Sales,27.0,3,Life Sciences,1797.0,3.0,Male,84.0,3.0,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,7
1313,33,0,Travel_Rarely,867,Research & Development,8.0,4,Life Sciences,1798.0,4.0,Male,90.0,4.0,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,7
1314,28,0,Travel_Rarely,1181,Research & Development,1.0,3,Life Sciences,1799.0,3.0,Male,82.0,3.0,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,0
1315,39,0,Travel_Rarely,1253,Research & Development,10.0,1,Medical,1800.0,3.0,Male,65.0,3.0,3,Research Director,3,Single,13464,7914,7,Y,No,21,2
1316,46,0,Non-Travel,849,Sales,26.0,2,Life Sciences,1801.0,2.0,Male,98.0,2.0,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,2
1317,40,0,Travel_Rarely,616,Research & Development,2.0,2,Life Sciences,1802.0,3.0,Female,99.0,3.0,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,0
1318,42,0,Travel_Rarely,1128,Research & Development,13.0,3,Medical,1803.0,2.0,Male,95.0,4.0,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,0
1319,35,0,Non-Travel,1180,Research & Development,2.0,2,Medical,1804.0,2.0,Male,90.0,3.0,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,1
1320,38,0,Non-Travel,1336,Human Resources,2.0,3,Human Resources,1805.0,1.0,Male,100.0,3.0,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3
1321,34,1,Travel_Frequently,234,Research & Development,9.0,4,Life Sciences,1807.0,4.0,Male,93.0,3.0,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,0
1322,37,1,Travel_Rarely,370,Research & Development,10.0,4,Medical,1809.0,4.0,Male,58.0,3.0,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,0
1323,39,0,Travel_Frequently,766,Sales,20.0,3,Life Sciences,1812.0,3.0,Male,83.0,3.0,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,2
1324,43,0,Non-Travel,343,Research & Development,9.0,3,Life Sciences,1813.0,1.0,Male,52.0,3.0,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,1
1325,41,0,Travel_Rarely,447,Research & Development,5.0,3,Life Sciences,1814.0,2.0,Male,85.0,4.0,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,1
1326,41,0,Travel_Rarely,796,Sales,4.0,1,Marketing,1815.0,3.0,Female,81.0,3.0,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,13
1327,30,0,Travel_Rarely,1092,Research & Development,10.0,3,Medical,1816.0,1.0,Female,64.0,3.0,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,0
1328,26,1,Travel_Rarely,920,Human Resources,20.0,2,Medical,1818.0,4.0,Female,69.0,3.0,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,1
1329,46,1,Travel_Rarely,261,Research & Development,21.0,2,Medical,1821.0,4.0,Female,66.0,3.0,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,3
1330,40,0,Travel_Rarely,1194,Research & Development,1.0,3,Life Sciences,1822.0,3.0,Female,52.0,3.0,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,0
1331,34,0,Travel_Rarely,810,Sales,8.0,2,Technical Degree,1823.0,2.0,Male,92.0,4.0,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4
1332,58,0,Non-Travel,350,Sales,2.0,3,Medical,1824.0,2.0,Male,52.0,3.0,4,Manager,2,Divorced,16291,22577,4,Y,No,22,14
1333,35,0,Travel_Rarely,185,Research & Development,23.0,4,Medical,1826.0,2.0,Male,91.0,1.0,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,0
1334,47,0,Travel_Rarely,1001,Research & Development,4.0,3,Life Sciences,1827.0,3.0,Female,92.0,2.0,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,14
1335,40,0,Travel_Rarely,750,Research & Development,12.0,3,Life Sciences,1829.0,2.0,Female,47.0,3.0,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,7
1336,54,0,Travel_Rarely,431,Research & Development,7.0,4,Medical,1830.0,4.0,Female,68.0,3.0,2,Research Scientist,4,Married,6854,15696,4,Y,No,15,1
1337,31,0,Travel_Frequently,1125,Sales,7.0,4,Marketing,1833.0,1.0,Female,68.0,3.0,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,2
1338,28,0,Travel_Rarely,1217,Research & Development,1.0,3,Medical,1834.0,3.0,Female,67.0,3.0,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,1
1339,38,0,Travel_Rarely,723,Sales,2.0,4,Marketing,1835.0,2.0,Female,77.0,1.0,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,0
1340,26,0,Travel_Rarely,572,Sales,10.0,3,Medical,1836.0,3.0,Male,46.0,3.0,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,1
1341,58,0,Travel_Frequently,1216,Research & Development,15.0,4,Life Sciences,1837.0,1.0,Male,87.0,3.0,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,2
1342,18,0,Non-Travel,1431,Research & Development,14.0,3,Medical,1839.0,2.0,Female,33.0,3.0,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,0
1343,31,1,Travel_Rarely,359,Human Resources,18.0,5,Human Resources,1842.0,4.0,Male,89.0,4.0,1,Human Resources,1,Married,2956,21495,0,Y,No,17,0
1344,29,1,Travel_Rarely,350,Human Resources,13.0,3,Human Resources,1844.0,1.0,Male,56.0,2.0,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,2
1345,45,0,Non-Travel,589,Sales,2.0,4,Life Sciences,1845.0,3.0,Female,67.0,3.0,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,5
1346,36,0,Travel_Rarely,430,Research & Development,2.0,4,Other,1847.0,4.0,Female,73.0,3.0,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,0
1347,43,0,Travel_Frequently,1422,Sales,2.0,4,Life Sciences,1849.0,1.0,Male,92.0,3.0,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,7
1348,27,0,Travel_Frequently,1297,Research & Development,5.0,2,Life Sciences,1850.0,4.0,Female,53.0,3.0,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,0
1349,29,0,Travel_Frequently,574,Research & Development,20.0,1,Medical,1852.0,4.0,Male,40.0,3.0,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3
1350,32,0,Travel_Frequently,1318,Sales,10.0,4,Marketing,1853.0,4.0,Male,79.0,3.0,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,0
1351,42,0,Non-Travel,355,Research & Development,10.0,4,Technical Degree,1854.0,3.0,Male,38.0,3.0,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,3
1352,47,0,Travel_Rarely,207,Research & Development,9.0,4,Life Sciences,1856.0,2.0,Female,64.0,3.0,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,2
1353,46,0,Travel_Rarely,706,Research & Development,2.0,2,Life Sciences,1857.0,4.0,Male,82.0,3.0,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,4
1354,28,0,Non-Travel,280,Human Resources,1.0,2,Life Sciences,1858.0,3.0,Male,43.0,3.0,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,2
1355,29,0,Travel_Rarely,726,Research & Development,29.0,1,Life Sciences,1859.0,4.0,Male,93.0,1.0,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,1
1356,42,0,Travel_Rarely,1142,Research & Development,8.0,3,Life Sciences,1860.0,4.0,Male,81.0,3.0,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,0
1357,32,1,Travel_Rarely,414,Sales,2.0,4,Marketing,1862.0,3.0,Male,82.0,2.0,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,2
1358,46,0,Travel_Rarely,1319,Sales,3.0,3,Technical Degree,1863.0,1.0,Female,45.0,4.0,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,2
1359,27,0,Travel_Rarely,728,Sales,23.0,1,Medical,1864.0,2.0,Female,36.0,2.0,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,5
1360,29,0,Travel_Rarely,352,Human Resources,6.0,1,Medical,1865.0,4.0,Male,87.0,2.0,1,Human Resources,2,Married,2804,15434,1,Y,No,11,0
1361,43,0,Travel_Rarely,823,Research & Development,6.0,3,Medical,1866.0,1.0,Female,81.0,2.0,5,Manager,3,Married,19392,22539,7,Y,No,13,6
1362,48,0,Travel_Rarely,1224,Research & Development,10.0,3,Life Sciences,1867.0,4.0,Male,91.0,2.0,5,Research Director,2,Married,19665,13583,4,Y,No,12,12
1363,29,1,Travel_Frequently,459,Research & Development,24.0,2,Life Sciences,1868.0,4.0,Male,73.0,2.0,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,1
1364,46,1,Travel_Rarely,1254,Sales,10.0,3,Life Sciences,1869.0,3.0,Female,64.0,3.0,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,0
1365,27,0,Travel_Frequently,1131,Research & Development,15.0,3,Life Sciences,1870.0,4.0,Female,77.0,2.0,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,7
1366,39,0,Travel_Rarely,835,Research & Development,19.0,4,Other,1871.0,4.0,Male,41.0,3.0,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,2
1367,55,0,Travel_Rarely,836,Research & Development,2.0,4,Technical Degree,1873.0,2.0,Male,98.0,2.0,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,0
1368,28,0,Travel_Rarely,1172,Sales,3.0,3,Medical,1875.0,2.0,Female,78.0,3.0,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,0
1369,28,0,Travel_Rarely,1172,Sales,3.0,3,Medical,1875.0,2.0,Female,78.0,3.0,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,0
1370,30,1,Travel_Rarely,945,Sales,9.0,3,Medical,1876.0,2.0,Male,89.0,3.0,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,0
1371,22,1,Travel_Rarely,391,Research & Development,7.0,1,Life Sciences,1878.0,4.0,Male,75.0,3.0,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,0
1372,36,0,Travel_Rarely,1266,Sales,10.0,4,Technical Degree,1880.0,2.0,Female,63.0,2.0,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,1
1373,31,0,Travel_Rarely,311,Research & Development,20.0,3,Life Sciences,1881.0,2.0,Male,89.0,3.0,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,0
1374,34,0,Travel_Rarely,1480,Sales,4.0,3,Life Sciences,1882.0,3.0,Male,64.0,3.0,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,1
1375,29,0,Travel_Rarely,592,Research & Development,7.0,3,Life Sciences,1883.0,4.0,Male,59.0,3.0,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,1
1376,37,0,Travel_Rarely,783,Research & Development,7.0,4,Medical,1885.0,4.0,Male,78.0,3.0,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,0
1377,35,0,Travel_Rarely,219,Research & Development,16.0,2,Other,1886.0,4.0,Female,44.0,2.0,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,0
1378,45,0,Travel_Rarely,556,Research & Development,25.0,2,Life Sciences,1888.0,2.0,Female,93.0,2.0,2,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3
1379,36,0,Travel_Frequently,1213,Human Resources,2.0,1,Human Resources,1890.0,2.0,Male,94.0,2.0,2,Human Resources,4,Single,3886,4223,1,Y,No,21,0
1380,40,0,Travel_Rarely,1137,Research & Development,1.0,4,Life Sciences,1892.0,1.0,Male,98.0,3.0,4,Manager,1,Divorced,16823,18991,2,Y,No,11,11
1381,26,0,Travel_Rarely,482,Research & Development,1.0,2,Life Sciences,1893.0,2.0,Female,90.0,2.0,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,1
1382,27,0,Travel_Rarely,511,Sales,2.0,2,Medical,1898.0,1.0,Female,89.0,4.0,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,0
1383,48,0,Travel_Frequently,117,Research & Development,22.0,3,Medical,1900.0,4.0,Female,58.0,3.0,4,Manager,4,Divorced,17174,2437,3,Y,No,11,4
1384,44,0,Travel_Rarely,170,Research & Development,1.0,4,Life Sciences,1903.0,2.0,Male,78.0,4.0,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,2
1385,34,1,Non-Travel,967,Research & Development,16.0,4,Technical Degree,1905.0,4.0,Male,85.0,1.0,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,3
1386,56,1,Travel_Rarely,1162,Research & Development,24.0,2,Life Sciences,1907.0,1.0,Male,97.0,3.0,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,1
1387,36,0,Travel_Rarely,335,Sales,17.0,2,Marketing,1908.0,3.0,Male,33.0,2.0,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,1
1388,41,0,Travel_Rarely,337,Sales,8.0,3,Marketing,1909.0,3.0,Female,54.0,3.0,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,1
1389,42,0,Travel_Rarely,1396,Research & Development,6.0,3,Medical,1911.0,3.0,Male,83.0,3.0,3,Research Director,1,Married,13348,14842,9,Y,No,13,5
1390,31,0,Travel_Rarely,1079,Sales,10.0,2,Medical,1912.0,3.0,Female,86.0,3.0,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,1
1391,34,0,Travel_Rarely,735,Sales,3.0,1,Medical,1915.0,4.0,Female,75.0,2.0,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,0
1392,31,0,Travel_Rarely,471,Research & Development,4.0,3,Medical,1916.0,1.0,Female,62.0,4.0,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,2
1393,26,0,Travel_Frequently,1096,Research & Development,6.0,3,Other,1918.0,3.0,Male,61.0,4.0,1,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,7
1394,45,0,Travel_Frequently,1297,Research & Development,1.0,4,Medical,1922.0,2.0,Male,44.0,3.0,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,0
1395,33,0,Travel_Rarely,217,Sales,10.0,4,Marketing,1924.0,2.0,Male,43.0,3.0,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,0
1396,28,0,Travel_Frequently,783,Sales,1.0,2,Life Sciences,1927.0,3.0,Male,42.0,2.0,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,0
1397,29,1,Travel_Frequently,746,Sales,24.0,3,Technical Degree,1928.0,3.0,Male,45.0,4.0,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,0
1398,39,0,Non-Travel,1251,Sales,21.0,4,Life Sciences,1929.0,1.0,Female,32.0,1.0,2,Sales Executive,3,Married,5736,3987,6,Y,No,19,1
1399,27,0,Travel_Rarely,1354,Research & Development,2.0,4,Technical Degree,1931.0,2.0,Male,41.0,3.0,1,Research Scientist,2,Married,2226,6073,1,Y,No,11,1
1400,34,0,Travel_Frequently,735,Research & Development,22.0,4,Other,1932.0,3.0,Male,86.0,2.0,2,Research Scientist,4,Married,5747,26496,1,Y,Yes,15,6
1401,28,1,Travel_Rarely,1475,Sales,13.0,2,Marketing,1933.0,4.0,Female,84.0,3.0,2,Sales Executive,3,Single,9854,23352,3,Y,Yes,11,2
1402,47,0,Non-Travel,1169,Research & Development,14.0,4,Technical Degree,1934.0,3.0,Male,64.0,3.0,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,1
1403,56,0,Travel_Rarely,1443,Sales,11.0,5,Marketing,1935.0,4.0,Female,89.0,2.0,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,0
1405,38,0,Travel_Frequently,1394,Research & Development,8.0,3,Medical,1937.0,4.0,Female,58.0,2.0,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,0
1406,58,0,Travel_Rarely,605,Sales,21.0,3,Life Sciences,1938.0,4.0,Female,72.0,3.0,4,Manager,4,Married,17875,11761,4,Y,Yes,13,0
1407,32,1,Travel_Frequently,238,Research & Development,5.0,2,Life Sciences,1939.0,1.0,Female,47.0,4.0,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,0
1408,38,0,Travel_Rarely,1206,Research & Development,9.0,2,Life Sciences,1940.0,2.0,Male,71.0,3.0,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,0
1409,49,0,Travel_Frequently,1064,Research & Development,2.0,1,Life Sciences,1941.0,2.0,Male,42.0,3.0,5,Research Director,4,Married,19161,13738,3,Y,No,15,4
1410,42,0,Travel_Rarely,419,Sales,12.0,4,Marketing,1943.0,2.0,Male,77.0,3.0,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,0
1411,27,1,Travel_Frequently,1337,Human Resources,22.0,3,Human Resources,1944.0,1.0,Female,58.0,2.0,1,Human Resources,2,Married,2863,19555,1,Y,No,12,0
1412,35,0,Travel_Rarely,682,Sales,18.0,4,Medical,1945.0,2.0,Male,71.0,3.0,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,0
1413,28,0,Non-Travel,1103,Research & Development,16.0,3,Medical,1947.0,3.0,Male,49.0,3.0,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,1
1414,31,0,Non-Travel,976,Research & Development,3.0,2,Medical,1948.0,3.0,Male,48.0,3.0,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,2
1415,36,0,Non-Travel,1351,Research & Development,9.0,4,Life Sciences,1949.0,1.0,Male,66.0,4.0,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,0
1416,34,0,Travel_Rarely,937,Sales,1.0,3,Marketing,1950.0,1.0,Male,32.0,3.0,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,2
1417,34,0,Travel_Rarely,1239,Sales,13.0,4,Medical,1951.0,4.0,Male,39.0,3.0,3,Sales Executive,3,Divorced,8628,22914,1,Y,No,18,1
1419,29,0,Travel_Rarely,136,Research & Development,1.0,3,Life Sciences,1954.0,1.0,Male,89.0,3.0,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,0
1420,32,0,Non-Travel,1146,Research & Development,15.0,4,Medical,1955.0,3.0,Female,34.0,3.0,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,1
1421,31,0,Travel_Frequently,1125,Research & Development,1.0,3,Life Sciences,1956.0,4.0,Male,48.0,1.0,2,Research Scientist,1,Married,5003,5771,1,Y,No,21,8
1422,28,1,Travel_Rarely,1404,Research & Development,17.0,3,Technical Degree,1960.0,3.0,Male,32.0,2.0,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,No,12,0
1423,38,0,Travel_Rarely,1404,Sales,1.0,3,Life Sciences,1961.0,1.0,Male,59.0,2.0,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,0
1424,35,0,Travel_Rarely,1224,Sales,7.0,4,Life Sciences,1962.0,3.0,Female,55.0,3.0,2,Sales Executive,4,Married,5204,13586,1,Y,Yes,11,0
1425,27,0,Travel_Rarely,954,Sales,9.0,3,Marketing,1965.0,4.0,Male,44.0,3.0,2,Sales Executive,4,Single,4105,5099,1,Y,No,14,0
1426,32,0,Travel_Rarely,1373,Research & Development,5.0,4,Life Sciences,1966.0,4.0,Male,56.0,2.0,2,Manufacturing Director,4,Single,9679,10138,8,Y,No,24,0
1427,31,1,Travel_Frequently,754,Sales,26.0,4,Marketing,1967.0,1.0,Male,63.0,3.0,2,Sales Executive,4,Married,5617,21075,1,Y,Yes,11,0
1428,53,1,Travel_Rarely,1168,Sales,24.0,4,Life Sciences,1968.0,1.0,Male,66.0,3.0,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,2
1429,54,0,Travel_Rarely,155,Research & Development,9.0,2,Life Sciences,1969.0,1.0,Female,67.0,3.0,2,Research Scientist,3,Married,2897,22474,3,Y,No,11,2
1430,33,0,Travel_Frequently,1303,Research & Development,7.0,2,Life Sciences,1970.0,4.0,Male,36.0,3.0,2,Healthcare Representative,3,Divorced,5968,18079,1,Y,No,20,2
1431,43,0,Travel_Rarely,574,Research & Development,11.0,3,Life Sciences,1971.0,1.0,Male,30.0,3.0,3,Healthcare Representative,3,Married,7510,16873,1,Y,No,17,0
1432,38,0,Travel_Frequently,1444,Human Resources,1.0,4,Other,1972.0,4.0,Male,88.0,3.0,1,Human Resources,2,Married,2991,5224,0,Y,Yes,11,1
1433,55,0,Travel_Rarely,189,Human Resources,26.0,4,Human Resources,1973.0,3.0,Male,71.0,4.0,5,Manager,2,Married,19636,25811,4,Y,Yes,18,1
1434,31,0,Travel_Rarely,1276,Research & Development,2.0,1,Medical,1974.0,4.0,Female,59.0,1.0,1,Laboratory Technician,4,Divorced,1129,17536,1,Y,Yes,11,0
1435,39,0,Travel_Rarely,119,Sales,15.0,4,Marketing,1975.0,2.0,Male,77.0,3.0,4,Sales Executive,1,Single,13341,25098,0,Y,No,12,11
1436,42,0,Non-Travel,335,Research & Development,23.0,2,Life Sciences,1976.0,4.0,Male,37.0,2.0,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3
1437,31,0,Non-Travel,697,Research & Development,10.0,3,Medical,1979.0,3.0,Female,40.0,3.0,3,Research Director,3,Married,11031,26862,4,Y,No,20,4
1438,54,0,Travel_Rarely,157,Research & Development,10.0,3,Medical,1980.0,3.0,Female,77.0,3.0,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,1
1440,23,0,Travel_Rarely,571,Research & Development,12.0,2,Other,1982.0,4.0,Male,78.0,3.0,1,Laboratory Technician,4,Single,2647,13672,1,Y,No,13,1
1441,40,0,Travel_Frequently,692,Research & Development,11.0,3,Technical Degree,1985.0,4.0,Female,73.0,3.0,2,Laboratory Technician,3,Married,6323,26849,1,Y,No,11,9
1442,40,0,Travel_Rarely,444,Sales,2.0,2,Marketing,1986.0,2.0,Female,92.0,3.0,2,Sales Executive,2,Married,5677,4258,3,Y,No,14,5
1443,25,0,Travel_Rarely,309,Human Resources,2.0,3,Human Resources,1987.0,3.0,Female,82.0,3.0,1,Human Resources,2,Married,2187,19655,4,Y,No,14,1
1444,30,0,Travel_Rarely,911,Research & Development,1.0,2,Medical,1989.0,4.0,Male,76.0,3.0,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,1
1445,30,0,Travel_Rarely,911,Research & Development,1.0,2,Medical,1989.0,4.0,Male,76.0,3.0,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,1
1447,25,0,Travel_Rarely,977,Research & Development,2.0,1,Other,1992.0,4.0,Male,57.0,3.0,1,Laboratory Technician,3,Divorced,3977,7298,6,Y,Yes,19,0
1448,47,0,Travel_Rarely,1180,Research & Development,25.0,3,Medical,1993.0,1.0,Male,84.0,3.0,3,Healthcare Representative,3,Single,8633,13084,2,Y,No,23,12
1449,33,0,Non-Travel,1313,Research & Development,1.0,2,Medical,1994.0,2.0,Male,59.0,2.0,1,Laboratory Technician,3,Divorced,2008,20439,1,Y,No,12,0
1451,31,0,Travel_Rarely,1154,Sales,2.0,2,Life Sciences,1996.0,1.0,Male,54.0,3.0,1,Sales Representative,3,Married,3067,6393,0,Y,No,19,1
1452,38,0,Travel_Frequently,508,Research & Development,6.0,4,Life Sciences,1997.0,1.0,Male,72.0,2.0,2,Manufacturing Director,3,Married,5321,14284,2,Y,No,11,7
1453,42,0,Travel_Rarely,557,Research & Development,18.0,4,Life Sciences,1998.0,4.0,Male,35.0,3.0,2,Research Scientist,1,Divorced,5410,11189,6,Y,Yes,17,1
1454,41,0,Travel_Rarely,642,Research & Development,1.0,3,Life Sciences,1999.0,4.0,Male,76.0,3.0,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,1
1455,47,0,Non-Travel,1162,Research & Development,1.0,1,Medical,2000.0,3.0,Female,98.0,3.0,3,Research Director,2,Married,11957,17231,0,Y,No,18,5
1456,35,0,Travel_Rarely,1490,Research & Development,11.0,4,Medical,2003.0,4.0,Male,43.0,3.0,1,Laboratory Technician,3,Married,2660,20232,7,Y,Yes,11,2
1457,22,0,Travel_Rarely,581,Research & Development,1.0,2,Life Sciences,2007.0,4.0,Male,63.0,3.0,1,Research Scientist,3,Single,3375,17624,0,Y,No,12,1
1458,35,0,Travel_Rarely,1395,Research & Development,9.0,4,Medical,2008.0,2.0,Male,48.0,3.0,2,Research Scientist,3,Single,5098,18698,1,Y,No,19,0
1459,33,0,Travel_Rarely,501,Research & Development,15.0,2,Medical,2009.0,2.0,Female,95.0,3.0,2,Healthcare Representative,4,Married,4878,21653,0,Y,Yes,13,8
1460,32,0,Travel_Rarely,267,Research & Development,29.0,4,Life Sciences,2010.0,3.0,Female,49.0,2.0,1,Laboratory Technician,2,Single,2837,15919,1,Y,No,13,4
1461,40,0,Travel_Rarely,543,Research & Development,1.0,4,Life Sciences,2012.0,1.0,Male,83.0,3.0,1,Laboratory Technician,4,Married,2406,4060,8,Y,No,19,0
