Customer_Requested_Delivery_Date,Confirmed_Delivery_Date,Product_Code,Consignee_Code,Planned_Shipment_Date,Shipment_Date,Destination_Code,Order_Entry_Date,Order_Number,Department_Code,Manufacturing_Plant_Code,Transportation_Vehicle_Code,Order_Size_LBS,Delivery_Date
2023-01-11,2023-01-11,13500,911497,2022-12-30,2022-12-30,Toronto,2022-12-27,1222196,A62,Bismarck,TJ1,6477.016,2023-01-14
2023-01-15,2023-01-15,13500,480856,2022-12-30,2022-12-30,Toronto,2022-12-27,13113351,A62,Bismarck,TJ1,6453.8838000000005,2023-01-18
2023-01-07,2023-01-07,13500,980327,2022-12-30,2022-12-30,Toronto,2022-12-27,13113218,A62,Bismarck,TJ1,6404.3148,2023-01-12
2023-01-15,2023-01-15,13500,674403,2022-12-30,2022-12-30,Toronto,2022-12-27,13113354,A62,Bismarck,TJ1,6410.924,2023-01-16
2022-11-15,2022-11-15,128116,777914,2022-10-25,2022-10-21,Dallas,2022-10-04,1212637,A78,Abginton,ZE6,4016.7448,2022-11-19
2022-08-24,2022-08-24,128116,777914,2022-08-02,2022-08-02,Dallas,2022-06-21,1200567,A78,Abginton,ZE6,4029.9721999999997,2022-08-27
2022-09-07,2022-09-13,128116,777914,2022-08-22,2022-08-27,Dallas,2022-06-21,1200571,A78,Abginton,ZE6,4036.586,2022-09-17
2022-09-21,2022-09-19,128116,777914,2022-08-28,2022-08-29,Dallas,2022-06-21,1200575,A78,Abginton,ZE6,4036.586,2022-09-24
2022-02-08,2022-02-12,47053,777914,2022-01-22,2022-01-23,Dallas,2022-01-08,1181159,A78,Abginton,ZE6,4038.7906000000003,2022-02-16
2022-08-21,2022-08-21,128116,777914,2022-08-01,2022-08-01,Dallas,2022-06-21,1200566,A78,Abginton,ZE6,4038.7906000000003,2022-08-25
2022-08-25,2022-08-25,128116,777914,2022-08-05,2022-08-05,Dallas,2022-07-31,1204731,A78,Abginton,ZE6,4040.9951,2022-08-27
2022-11-13,2022-11-13,128116,777914,2022-10-24,2022-10-21,Dallas,2022-10-04,1212636,A78,Abginton,ZE6,4040.9951,2022-11-16
2022-02-01,2022-02-01,47053,777914,2022-01-11,2022-01-11,Dallas,2022-01-08,1181154,A78,Abginton,ZE6,4047.6089,2022-02-04
2022-09-14,2022-09-18,128116,777914,2022-08-28,2022-08-29,Dallas,2022-06-21,1200573,A78,Abginton,ZE6,4047.6089,2022-09-20
2022-08-25,2022-08-25,128116,777914,2022-08-05,2022-08-05,Dallas,2022-07-31,1204730,A78,Abginton,ZE6,4058.6317,2022-09-01
2022-09-11,2022-09-19,128116,777914,2022-08-29,2022-08-30,Dallas,2022-06-21,1200572,A78,Abginton,ZE6,4060.8364,2022-09-21
2022-02-05,2022-02-05,47053,777914,2022-01-15,2022-01-15,Dallas,2022-01-08,1181158,A78,Abginton,ZE6,4063.0409000000004,2022-02-09
2022-08-01,2022-08-01,128116,777914,2022-07-12,2022-07-12,Dallas,2022-06-21,1200559,A78,Abginton,ZE6,4074.0638000000004,2022-08-06
2022-01-14,2022-01-23,6284,279364,2022-01-09,2022-01-09,San Diego,2022-01-04,12691380,A78,Abginton,ZE6,4289.7054,2022-01-27
2022-01-29,2022-01-29,6284,119559,2022-01-21,2022-01-21,San Diego,2022-01-07,12692939,A78,Abginton,ZE6,4241.1024,2022-01-31
2022-02-01,2022-02-01,47053,777914,2022-01-11,2022-01-11,San Diego,2022-01-08,1181162,A78,Abginton,ZE6,4761.155,2022-02-03
2022-02-05,2022-02-05,47053,777914,2022-01-15,2022-01-15,San Diego,2022-01-08,1181164,A78,Abginton,ZE6,4767.9595,2022-02-10
2022-01-21,2022-01-21,6284,279364,2022-01-11,2022-01-11,San Diego,2022-01-08,12695478,A78,Abginton,ZE6,3112.8952000000004,2022-01-29
2022-01-21,2022-01-21,6284,279364,2022-01-11,2022-01-11,San Diego,2022-01-08,12695479,A78,Abginton,ZE6,4141.9521,2022-01-23
2022-01-28,2022-01-28,92941,279855,2022-01-11,2022-01-11,San Diego,2022-01-09,12697186,A78,Abginton,ZE6,4288.7334,2022-01-31
2022-02-02,2022-02-02,92941,279855,2022-01-16,2022-01-16,San Diego,2022-01-09,12697215,A78,Abginton,ZE6,4745.602,2022-02-07
2022-03-27,2022-04-07,92941,286493,2022-03-26,2022-03-26,San Diego,2022-01-15,1182048,A78,Abginton,ZE6,4208.0523,2022-04-14
2022-02-01,2022-02-01,6284,279364,2022-01-21,2022-01-21,San Diego,2022-01-16,12705173,A78,Abginton,ZE6,4211.9405,2022-02-03
2022-02-28,2022-03-08,24789,119597,2022-02-22,2022-02-22,San Diego,2022-01-16,12704897,A78,Abginton,ZE6,4290.6775,2022-03-11
2022-02-10,2022-02-10,92941,279790,2022-01-23,2022-01-23,San Diego,2022-01-21,12709838,A78,Abginton,ZE6,4735.8814,2022-02-15
2022-02-08,2022-02-08,92941,279790,2022-01-25,2022-01-25,San Diego,2022-01-21,12709871,A78,Abginton,ZE6,4741.7138,2022-02-10
2022-02-11,2022-02-11,92941,279855,2022-01-25,2022-01-28,San Diego,2022-01-21,12710659,A78,Abginton,ZE6,4703.803400000001,2022-02-10
2022-02-27,2022-03-05,503,669719,2022-02-27,2022-02-27,San Diego,2022-01-23,12713766,A78,Abginton,ZE6,4312.062800000001,2022-03-11
2022-02-17,2022-02-17,7651,452109,2022-02-04,2022-02-04,San Diego,2022-01-24,12714925,A78,Abginton,ZE6,4211.9405,2022-02-20
2022-02-19,2022-02-19,7651,452109,2022-02-06,2022-02-06,San Diego,2022-01-24,12714927,A78,Abginton,ZE6,4211.9405,2022-02-25
2022-02-21,2022-02-21,7651,452109,2022-02-08,2022-02-08,San Diego,2022-01-24,12714928,A78,Abginton,ZE6,4735.8814,2022-02-23
2022-03-29,2022-03-29,10240,723418,2022-03-18,2022-03-18,San Diego,2022-01-24,12716334,A78,Abginton,ZE6,4276.0966,2022-04-02
2022-02-27,2022-03-09,503,120942,2022-02-27,2022-02-27,San Diego,2022-01-28,12720076,A78,Abginton,ZE6,4264.4318,2022-03-12
2022-03-12,2022-03-19,102501,375688,2022-03-06,2022-03-06,San Diego,2022-02-01,12725601,A78,Abginton,ZE6,4744.63,2022-03-24
2022-03-01,2022-03-10,24789,119565,2022-02-22,2022-02-22,San Diego,2022-02-05,12729790,A78,Abginton,ZE6,4175.9743,2022-03-12
2022-03-26,2022-03-26,102501,897455,2022-03-07,2022-03-07,San Diego,2022-02-07,12732920,A78,Abginton,ZE6,4209.0243,2022-03-29
2022-02-28,2022-02-28,24789,18343,2022-02-22,2022-02-26,San Diego,2022-02-08,12734339,A78,Abginton,ZE6,4251.795,2022-03-02
2022-02-28,2022-02-28,24789,18343,2022-02-22,2022-02-25,San Diego,2022-02-08,12734340,A78,Abginton,ZE6,4258.5995,2022-03-03
2022-03-11,2022-03-19,102501,375688,2022-03-06,2022-03-06,San Diego,2022-02-11,12735645,A78,Abginton,ZE6,4206.108200000001,2022-03-25
2022-04-08,2022-04-08,92941,286493,2022-03-27,2022-03-27,San Diego,2022-02-12,1185135,A78,Abginton,ZE6,4672.6975,2022-04-10
2022-04-01,2022-04-09,92941,286493,2022-03-28,2022-03-28,San Diego,2022-02-12,1185134,A78,Abginton,ZE6,4672.6975,2022-04-10
2022-04-17,2022-04-17,92941,286493,2022-04-05,2022-04-05,San Diego,2022-02-12,1185136,A78,Abginton,ZE6,4205.1361,2022-04-20
2022-04-29,2022-04-29,92941,286493,2022-04-17,2022-04-17,San Diego,2022-02-12,1185138,A78,Abginton,ZE6,4297.4819,2022-05-01
2022-04-22,2022-04-22,92941,286493,2022-04-10,2022-04-10,San Diego,2022-02-12,1185137,A78,Abginton,ZE6,4287.7613,2022-04-24
2022-05-06,2022-05-06,239984,130986,2022-04-25,2022-04-25,San Diego,2022-02-13,12739086,A78,Abginton,ZE6,4279.0127,2022-05-08
2022-04-07,2022-04-07,102501,897455,2022-03-18,2022-03-18,San Diego,2022-02-14,12739911,A78,Abginton,ZE6,4279.9848,2022-04-09
2022-03-11,2022-03-11,92941,279855,2022-02-22,2022-02-22,San Diego,2022-02-18,12743403,A78,Abginton,ZE6,4249.8509,2022-03-13
2022-03-06,2022-03-12,47054,18343,2022-03-06,2022-03-06,San Diego,2022-02-18,12743900,A78,Abginton,ZE6,4726.160800000001,2022-03-20
2022-03-05,2022-03-05,6279,18343,2022-02-27,2022-02-28,San Diego,2022-02-19,12745837,A78,Abginton,ZE6,4270.2642,2022-03-08
2022-03-18,2022-03-18,10240,18343,2022-03-12,2022-03-12,San Diego,2022-02-19,12745456,A78,Abginton,ZE6,4301.3701,2022-03-26
2022-03-18,2022-03-18,10240,18343,2022-03-12,2022-03-12,San Diego,2022-02-19,12745455,A78,Abginton,ZE6,4280.9569,2022-03-22
2022-03-12,2022-03-18,10240,18343,2022-03-12,2022-03-12,San Diego,2022-02-19,12745440,A78,Abginton,ZE6,4266.376,2022-03-20
2022-03-18,2022-03-18,10240,18343,2022-03-12,2022-03-12,San Diego,2022-02-19,12745457,A78,Abginton,ZE6,4216.8008,2022-03-24
2022-03-14,2022-03-20,10240,18343,2022-03-14,2022-03-14,San Diego,2022-02-19,12745441,A78,Abginton,ZE6,4216.8008,2022-03-22
2022-03-14,2022-03-20,10240,18343,2022-03-14,2022-03-14,San Diego,2022-02-19,12745443,A78,Abginton,ZE6,4199.3037,2022-03-27
2022-03-20,2022-03-20,10240,18343,2022-03-14,2022-03-14,San Diego,2022-02-19,12745463,A78,Abginton,ZE6,4203.192,2022-03-24
2022-03-20,2022-03-20,10240,18343,2022-03-14,2022-03-14,San Diego,2022-02-19,12745461,A78,Abginton,ZE6,4213.8847,2022-03-25
2022-03-20,2022-03-20,10240,18343,2022-03-14,2022-03-14,San Diego,2022-02-19,12745462,A78,Abginton,ZE6,4204.164000000001,2022-03-22
2022-03-15,2022-03-21,10240,18343,2022-03-15,2022-03-15,San Diego,2022-02-19,12745458,A78,Abginton,ZE6,4272.2083,2022-03-25
2022-03-15,2022-03-21,10240,18343,2022-03-15,2022-03-15,San Diego,2022-02-19,12745459,A78,Abginton,ZE6,4290.6775,2022-03-24
2022-03-21,2022-03-21,10240,18343,2022-03-15,2022-03-15,San Diego,2022-02-19,12745464,A78,Abginton,ZE6,4317.8952,2022-03-24
2022-03-15,2022-03-21,10240,18343,2022-03-15,2022-03-15,San Diego,2022-02-19,12745460,A78,Abginton,ZE6,4745.602,2022-03-25
2022-03-18,2022-03-24,10240,18343,2022-03-18,2022-03-18,San Diego,2022-02-19,12745448,A78,Abginton,ZE6,4776.708,2022-03-25
2022-03-18,2022-03-24,10240,18343,2022-03-18,2022-03-18,San Diego,2022-02-19,12745447,A78,Abginton,ZE6,4227.4935,2022-03-28
2022-03-18,2022-03-24,10240,18343,2022-03-18,2022-03-18,San Diego,2022-02-19,12745445,A78,Abginton,ZE6,4345.1129,2022-03-26
2022-03-20,2022-03-26,10240,18343,2022-03-20,2022-03-20,San Diego,2022-02-19,12745446,A78,Abginton,ZE6,4309.1466,2022-03-29
2022-03-20,2022-03-26,10240,18343,2022-03-20,2022-03-20,San Diego,2022-02-19,12745444,A78,Abginton,ZE6,4277.0686,2022-03-30
2022-03-15,2022-03-19,239984,335665,2022-03-04,2022-03-04,San Diego,2022-02-20,12748008,A78,Abginton,ZE6,4324.6996,2022-03-21
2022-03-09,2022-03-17,102501,889767,2022-03-06,2022-03-06,San Diego,2022-02-20,12748010,A78,Abginton,ZE6,4296.5098,2022-03-21
2022-04-03,2022-04-10,10240,445893,2022-03-25,2022-03-25,San Diego,2022-02-21,12749253,A78,Abginton,ZE6,4727.1329,2022-04-13
2022-04-04,2022-04-10,10240,445893,2022-03-25,2022-03-25,San Diego,2022-02-21,12749255,A78,Abginton,ZE6,4460.7882,2022-04-12
2022-03-28,2022-04-05,10240,453080,2022-03-25,2022-03-25,San Diego,2022-02-21,12749290,A78,Abginton,ZE6,4184.7228000000005,2022-04-10
2022-04-02,2022-04-09,10240,445893,2022-03-25,2022-03-25,San Diego,2022-02-21,12749250,A78,Abginton,ZE6,4307.2025,2022-04-13
2022-04-04,2022-04-06,10240,617432,2022-03-26,2022-03-26,San Diego,2022-02-21,12749242,A78,Abginton,ZE6,4188.6111,2022-04-10
2022-04-06,2022-04-11,10240,445893,2022-03-26,2022-03-26,San Diego,2022-02-21,12749256,A78,Abginton,ZE6,4205.1361,2022-04-13
2022-04-02,2022-04-07,10240,133830,2022-03-26,2022-03-26,San Diego,2022-02-21,12749271,A78,Abginton,ZE6,4292.6215999999995,2022-04-13
2022-03-30,2022-04-06,10240,453080,2022-03-26,2022-03-26,San Diego,2022-02-21,12749293,A78,Abginton,ZE6,4333.4482,2022-04-10
2022-04-08,2022-04-08,10240,617432,2022-03-28,2022-03-28,San Diego,2022-02-21,12749245,A78,Abginton,ZE6,4303.3143,2022-04-13
2022-04-09,2022-04-15,10240,445893,2022-03-28,2022-03-28,San Diego,2022-02-21,12749257,A78,Abginton,ZE6,4298.454000000001,2022-04-18
2022-04-05,2022-04-11,10240,133830,2022-03-28,2022-03-28,San Diego,2022-02-21,12749278,A78,Abginton,ZE6,4182.7787,2022-04-15
2022-04-10,2022-04-08,10240,454715,2022-03-28,2022-03-28,San Diego,2022-02-21,1186372,A78,Abginton,ZE6,4292.6215999999995,2022-04-11
2022-03-18,2022-03-18,24789,119565,2022-03-01,2022-03-01,San Diego,2022-02-22,12750893,A78,Abginton,ZE6,4311.0908,2022-03-21
2022-03-18,2022-03-18,24789,119597,2022-03-04,2022-03-04,San Diego,2022-02-22,12750906,A78,Abginton,ZE6,4750.4624,2022-03-23
2022-04-12,2022-04-12,92941,279855,2022-03-26,2022-03-26,San Diego,2022-02-22,12750583,A78,Abginton,ZE6,4253.7392,2022-04-17
2022-03-18,2022-03-18,92941,279790,2022-03-01,2022-03-01,San Diego,2022-02-25,12753086,A78,Abginton,ZE6,4295.5378,2022-03-23
2022-03-05,2022-03-06,6279,18343,2022-02-27,2022-02-28,San Diego,2022-02-25,12752849,A78,Abginton,ZE6,4290.6775,2022-03-09
2022-03-22,2022-03-22,92941,279855,2022-03-05,2022-03-05,San Diego,2022-02-26,12754255,A78,Abginton,ZE6,4186.6669,2022-03-22
2022-04-14,2022-04-14,239984,335665,2022-03-28,2022-03-28,San Diego,2022-02-26,12755573,A78,Abginton,ZE6,4186.6669,2022-04-17
2022-03-07,2022-03-10,6279,18343,2022-03-01,2022-03-01,San Diego,2022-02-27,12756128,A78,Abginton,ZE6,4209.0243,2022-03-15
2022-03-19,2022-03-19,45180,34119,2022-03-14,2022-03-14,San Diego,2022-02-27,12756406,A78,Abginton,ZE6,4292.6215999999995,2022-03-25
2022-04-06,2022-04-06,10240,195522,2022-03-22,2022-03-22,San Diego,2022-02-28,12757690,A78,Abginton,ZE6,4183.7508,2022-04-08
2022-03-10,2022-03-12,6279,18343,2022-03-04,2022-03-04,San Diego,2022-03-01,12759468,A78,Abginton,ZE6,4232.832,2022-03-16
2022-04-27,2022-04-27,47054,923164,2022-04-08,2022-04-08,San Diego,2022-03-01,12760089,A78,Abginton,ZE6,4182.7787,2022-05-02
2022-04-06,2022-04-06,102501,522970,2022-03-25,2022-03-25,San Diego,2022-03-01,12760332,A78,Abginton,ZE6,4296.5098,2022-04-09
2022-05-13,2022-05-13,102501,375688,2022-04-30,2022-04-30,San Diego,2022-03-01,12759402,A78,Abginton,ZE6,4300.3981,2022-05-17
2022-05-06,2022-05-06,92941,286493,2022-04-24,2022-04-24,San Diego,2022-03-04,1187577,A78,Abginton,ZE6,4225.5494,2022-05-12
2022-05-02,2022-05-02,92941,286493,2022-04-19,2022-04-24,San Diego,2022-03-04,1187576,A78,Abginton,ZE6,4283.873,2022-05-04
2022-05-13,2022-05-13,6284,286493,2022-05-01,2022-05-01,San Diego,2022-03-04,1187578,A78,Abginton,ZE6,4715.4682,2022-05-17
2022-05-16,2022-05-16,6284,286493,2022-05-03,2022-05-03,San Diego,2022-03-04,1187579,A78,Abginton,ZE6,4758.2388,2022-05-21
2022-05-22,2022-05-22,6284,286493,2022-05-10,2022-05-10,San Diego,2022-03-04,1187580,A78,Abginton,ZE6,4724.2167,2022-05-25
2022-05-27,2022-05-27,6284,286493,2022-05-15,2022-05-15,San Diego,2022-03-04,1187582,A78,Abginton,ZE6,4229.4376,2022-05-30
2022-04-04,2022-04-04,239984,691469,2022-03-28,2022-03-28,San Diego,2022-03-05,12763387,A78,Abginton,ZE6,4259.5715,2022-04-06
2022-04-19,2022-04-22,45180,34119,2022-04-14,2022-04-16,San Diego,2022-03-05,12763541,A78,Abginton,ZE6,4152.6448,2022-04-24
2022-04-08,2022-04-08,24789,119565,2022-03-22,2022-03-22,San Diego,2022-03-08,12768948,A78,Abginton,ZE6,4258.5995,2022-04-13
2022-04-18,2022-04-18,6279,660731,2022-03-28,2022-03-28,San Diego,2022-03-08,12769513,A78,Abginton,ZE6,4181.8066,2022-04-20
2022-03-27,2022-03-28,102501,688079,2022-03-14,2022-03-14,San Diego,2022-03-08,12769562,A78,Abginton,ZE6,4174.0302,2022-03-30
2022-04-10,2022-04-10,102501,889767,2022-03-28,2022-03-28,San Diego,2022-03-08,12769486,A78,Abginton,ZE6,4786.4286,2022-04-14
2022-03-21,2022-03-21,47148,18343,2022-03-15,2022-03-15,San Diego,2022-03-12,12772962,A78,Abginton,ZE6,4731.9932,2022-03-24
2022-03-19,2022-03-19,10240,451956,2022-03-13,2022-03-14,San Diego,2022-03-12,12772070,A78,Abginton,ZE6,4269.292100000001,2022-03-22
2022-03-20,2022-03-24,45325,35059,2022-03-15,2022-03-15,San Diego,2022-03-13,12774437,A78,Abginton,ZE6,4268.3201,2022-03-27
2022-04-14,2022-04-15,6284,615166,2022-04-01,2022-04-01,San Diego,2022-03-14,1188759,A78,Abginton,ZE6,4320.8114000000005,2022-04-20
2022-04-18,2022-04-22,24789,119597,2022-04-08,2022-04-08,San Diego,2022-03-14,12774789,A78,Abginton,ZE6,4191.5271999999995,2022-04-28
2022-03-28,2022-04-03,10240,18343,2022-03-28,2022-03-28,San Diego,2022-03-18,12778362,A78,Abginton,ZE6,4192.4993,2022-04-08
2022-03-28,2022-04-03,10240,18343,2022-03-28,2022-03-28,San Diego,2022-03-18,12778366,A78,Abginton,ZE6,4314.0069,2022-04-05
2022-04-03,2022-04-03,10240,18343,2022-03-27,2022-03-27,San Diego,2022-03-18,12778363,A78,Abginton,ZE6,4139.036,2022-04-08
2022-04-03,2022-04-03,10240,18343,2022-03-27,2022-03-27,San Diego,2022-03-18,12778365,A78,Abginton,ZE6,4131.2595,2022-04-08
2022-04-03,2022-04-03,10240,18343,2022-03-27,2022-03-27,San Diego,2022-03-18,12778364,A78,Abginton,ZE6,4265.4039,2022-04-05
2022-04-07,2022-04-07,47148,642894,2022-03-28,2022-03-28,San Diego,2022-03-19,12781625,A78,Abginton,ZE6,4258.5995,2022-04-10
2022-04-04,2022-04-04,10240,387066,2022-03-21,2022-03-21,San Diego,2022-03-19,12780336,A78,Abginton,ZE6,4283.873,2022-04-10
2022-04-02,2022-04-04,10240,452549,2022-03-22,2022-03-22,San Diego,2022-03-19,12780268,A78,Abginton,ZE6,4149.7286,2022-04-06
2022-04-15,2022-04-15,10240,860376,2022-04-03,2022-04-03,San Diego,2022-03-19,12780161,A78,Abginton,ZE6,4275.1245,2022-04-18
2022-04-01,2022-04-03,10240,197018,2022-03-22,2022-03-22,San Diego,2022-03-19,12780274,A78,Abginton,ZE6,4194.4434,2022-04-07
2022-04-01,2022-04-03,10240,197018,2022-03-22,2022-03-22,San Diego,2022-03-19,12780273,A78,Abginton,ZE6,4514.2515,2022-04-08
2022-04-02,2022-04-04,10240,452549,2022-03-22,2022-03-22,San Diego,2022-03-19,12780269,A78,Abginton,ZE6,4496.7544,2022-04-09
2022-04-02,2022-04-04,10240,452549,2022-03-22,2022-03-22,San Diego,2022-03-19,12780270,A78,Abginton,ZE6,4512.3074,2022-04-06
2022-04-11,2022-04-14,10240,387066,2022-03-31,2022-03-26,San Diego,2022-03-19,12780339,A78,Abginton,ZE6,4495.7824,2022-04-18
2022-04-09,2022-04-09,10240,452549,2022-03-27,2022-03-27,San Diego,2022-03-19,12780272,A78,Abginton,ZE6,4197.359600000001,2022-04-10
2022-05-11,2022-05-11,47054,923164,2022-04-22,2022-04-22,San Diego,2022-03-19,12780597,A78,Abginton,ZE6,4186.6669,2022-05-16
2022-04-22,2022-04-25,24789,119565,2022-04-08,2022-04-08,San Diego,2022-03-20,12781992,A78,Abginton,ZE6,4740.7417,2022-04-30
2022-04-09,2022-04-09,6284,119559,2022-04-02,2022-04-02,San Diego,2022-03-21,12784239,A78,Abginton,ZE6,4731.0211,2022-04-14
2022-04-09,2022-04-17,6284,279364,2022-04-03,2022-04-03,San Diego,2022-03-21,12784207,A78,Abginton,ZE6,4232.3538,2022-04-23
2022-04-09,2022-04-17,6284,279364,2022-04-03,2022-04-03,San Diego,2022-03-21,12784204,A78,Abginton,ZE6,4257.0826,2022-04-19
2022-04-14,2022-04-20,6284,279364,2022-04-08,2022-04-08,San Diego,2022-03-21,12784209,A78,Abginton,ZE6,4224.0136,2022-04-24
2022-05-28,2022-05-28,6284,279364,2022-05-13,2022-05-13,San Diego,2022-03-21,12784217,A78,Abginton,ZE6,4212.912600000001,2022-06-01
2022-04-02,2022-04-03,10240,18343,2022-03-26,2022-03-26,San Diego,2022-03-22,12786205,A78,Abginton,ZE6,4312.062800000001,2022-04-07
2022-04-02,2022-04-03,10240,18343,2022-03-26,2022-03-26,San Diego,2022-03-22,12786206,A78,Abginton,ZE6,4300.3981,2022-04-05
2022-04-14,2022-04-14,92941,279855,2022-03-28,2022-03-28,San Diego,2022-03-22,12785846,A78,Abginton,ZE6,4225.5494,2022-04-17
2022-04-21,2022-04-21,92941,279855,2022-04-04,2022-04-04,San Diego,2022-03-22,12785848,A78,Abginton,ZE6,4744.63,2022-04-26
2022-04-08,2022-04-14,6279,18343,2022-04-08,2022-04-08,San Diego,2022-03-22,12786067,A78,Abginton,ZE6,4759.2109,2022-04-18
2022-04-05,2022-04-11,6279,18343,2022-04-05,2022-04-08,San Diego,2022-03-22,12786066,A78,Abginton,ZE6,4744.63,2022-04-16
2022-04-19,2022-04-22,45180,34119,2022-04-14,2022-04-16,San Diego,2022-03-22,12785955,A78,Abginton,ZE6,4747.5462,2022-04-27
2022-05-09,2022-05-17,47148,951768,2022-05-06,2022-05-06,San Diego,2022-03-22,12786092,A78,Abginton,ZE6,4327.6298,2022-05-22
2022-04-18,2022-04-18,6284,119559,2022-04-10,2022-04-10,San Diego,2022-03-25,12786964,A78,Abginton,ZE6,4186.6669,2022-04-18
2022-05-01,2022-05-01,10240,445893,2022-04-16,2022-04-16,San Diego,2022-03-25,12787624,A78,Abginton,ZE6,4193.4714,2022-05-02
2022-04-26,2022-04-26,92941,279855,2022-04-09,2022-04-09,San Diego,2022-03-26,12789675,A78,Abginton,ZE6,4276.0966,2022-04-30
2022-04-17,2022-04-17,239984,480856,2022-04-04,2022-04-04,San Diego,2022-03-27,12791959,A78,Abginton,ZE6,4215.8288,2022-04-19
2022-05-06,2022-05-07,6284,723423,2022-04-24,2022-04-24,San Diego,2022-03-28,12792485,A78,Abginton,ZE6,4179.8625,2022-05-09
2022-04-11,2022-04-11,10240,18343,2022-04-05,2022-04-05,San Diego,2022-04-01,12795788,A78,Abginton,ZE6,4724.2167,2022-04-16
2022-04-16,2022-04-16,47148,18343,2022-04-10,2022-04-10,San Diego,2022-04-02,12797472,A78,Abginton,ZE6,4445.2352,2022-04-22
2022-04-16,2022-04-16,47148,18343,2022-04-10,2022-04-10,San Diego,2022-04-02,12797473,A78,Abginton,ZE6,4200.2758,2022-04-20
2022-04-16,2022-04-16,6279,18343,2022-04-10,2022-04-10,San Diego,2022-04-04,12800879,A78,Abginton,ZE6,4219.717000000001,2022-04-19
2022-04-29,2022-04-29,24789,119565,2022-04-12,2022-04-12,San Diego,2022-04-05,12801168,A78,Abginton,ZE6,4727.1329,2022-05-04
2022-07-06,2022-07-06,10240,734230,2022-06-24,2022-06-24,San Diego,2022-04-05,12801222,A78,Abginton,ZE6,4222.6332,2022-07-09
2022-05-05,2022-05-05,10239,551494,2022-04-22,2022-04-22,San Diego,2022-04-06,12802313,A78,Abginton,ZE6,4278.0407000000005,2022-05-07
2022-04-23,2022-04-28,10239,551494,2022-04-15,2022-04-15,San Diego,2022-04-06,12802315,A78,Abginton,ZE6,4274.7194,2022-05-01
2022-04-28,2022-04-28,10239,551494,2022-04-15,2022-04-15,San Diego,2022-04-06,12802312,A78,Abginton,ZE6,4263.6964,2022-05-04
2022-05-12,2022-05-12,10239,551494,2022-04-29,2022-04-29,San Diego,2022-04-06,12802314,A78,Abginton,ZE6,4320.8114000000005,2022-05-15
2022-05-08,2022-05-08,24789,119565,2022-04-22,2022-04-22,San Diego,2022-04-08,12802689,A78,Abginton,ZE6,4113.7836,2022-05-15
2022-04-25,2022-04-25,47148,688079,2022-04-11,2022-04-11,San Diego,2022-04-08,12803808,A78,Abginton,ZE6,4177.9184000000005,2022-04-30
2022-05-08,2022-05-13,24789,119597,2022-04-29,2022-04-29,San Diego,2022-04-08,12802704,A78,Abginton,ZE6,4578.4075,2022-05-14
2022-05-16,2022-05-16,24789,119565,2022-04-30,2022-04-30,San Diego,2022-04-08,12802690,A78,Abginton,ZE6,4266.376,2022-05-22
2022-05-22,2022-05-22,24789,119597,2022-05-08,2022-05-08,San Diego,2022-04-08,12802706,A78,Abginton,ZE6,4299.4259999999995,2022-05-29
2022-04-15,2022-04-21,6279,18343,2022-04-15,2022-04-15,San Diego,2022-04-09,12804459,A78,Abginton,ZE6,4524.9442,2022-04-25
2022-04-17,2022-04-18,47148,18343,2022-04-11,2022-04-11,San Diego,2022-04-09,12804807,A78,Abginton,ZE6,4377.1909000000005,2022-04-22
2022-04-21,2022-04-21,10240,18343,2022-04-15,2022-04-16,San Diego,2022-04-09,12804548,A78,Abginton,ZE6,4773.7918,2022-04-25
2022-04-30,2022-05-06,24789,18343,2022-04-30,2022-04-30,San Diego,2022-04-09,12804490,A78,Abginton,ZE6,4175.0022,2022-05-09
2022-04-30,2022-05-06,24789,18343,2022-04-30,2022-04-30,San Diego,2022-04-09,12804486,A78,Abginton,ZE6,4175.0022,2022-05-07
2022-04-18,2022-04-21,10239,18343,2022-04-12,2022-04-12,San Diego,2022-04-10,12806327,A78,Abginton,ZE6,4285.8171999999995,2022-04-24
2022-05-20,2022-05-20,128116,452109,2022-05-07,2022-05-07,San Diego,2022-04-10,12806084,A78,Abginton,ZE6,4307.7884,2022-05-24
2022-05-21,2022-05-21,128116,452109,2022-05-08,2022-05-08,San Diego,2022-04-10,12806089,A78,Abginton,ZE6,4307.2025,2022-05-26
2022-05-22,2022-05-22,128116,452109,2022-05-09,2022-05-09,San Diego,2022-04-10,12806091,A78,Abginton,ZE6,4294.5657,2022-05-26
2022-05-27,2022-05-27,128116,452109,2022-05-14,2022-05-14,San Diego,2022-04-10,12806096,A78,Abginton,ZE6,4805.8697999999995,2022-06-04
2022-05-28,2022-05-28,128116,452109,2022-05-15,2022-05-15,San Diego,2022-04-10,12806104,A78,Abginton,ZE6,4703.803400000001,2022-06-03
2022-06-04,2022-06-04,128116,452109,2022-05-22,2022-05-22,San Diego,2022-04-10,12806114,A78,Abginton,ZE6,4718.3843,2022-06-08
2022-05-29,2022-05-29,128116,452109,2022-05-16,2022-05-16,San Diego,2022-04-10,12806105,A78,Abginton,ZE6,4718.3843,2022-05-31
2022-05-30,2022-05-30,128116,452109,2022-05-17,2022-05-17,San Diego,2022-04-10,12806107,A78,Abginton,ZE6,4251.795,2022-06-04
