id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,open_acc,total_acc,total_pymnt,repay_fail
818015,1025918,1800,1800,36 months,11.49,59.35,< 1 year,RENT,15000,11-Jul,Fully Paid,other,CT,12,13,32,2136.525256,0
850331,1062145,18800,18800,60 months,19.69,494.85,8 years,OWN,50000,11-Aug,Charged Off,home_improvement,AR,12.98,7,11,16403.62,1
769917,971448,16000,16000,36 months,7.49,497.63,10+ years,RENT,60000,11-Jun,Fully Paid,renewable_energy,CA,3.28,16,32,17291.09036,0
480675,611124,10000,10000,36 months,10.25,323.85,2 years,RENT,39000,10-Feb,Fully Paid,debt_consolidation,LA,20.86,8,12,11561.68103,0
384605,415832,6000,6000,36 months,13.47,203.54,5 years,OWN,40000,9-Mar,Fully Paid,small_business,AZ,4.62,6,13,6751.49294,0
728795,924510,2000,2000,36 months,7.66,62.36,10+ years,MORTGAGE,34000,11-Apr,Charged Off,credit_card,AZ,24.04,9,15,1805.12,1
744515,943002,6000,6000,36 months,11.99,199.26,4 years,MORTGAGE,72000,11-May,Fully Paid,home_improvement,MN,16.45,24,31,6947.797697,0
114838,114829,6000,6000,36 months,12.8,201.6,8 years,RENT,57000,7-Aug,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,WI,15.2,13,31,7322.221721,0
1064681,1298511,5800,5800,36 months,12.42,193.81,3 years,RENT,36000,11-Dec,Fully Paid,debt_consolidation,TX,21.67,9,20,6977.099999,0
720638,915113,7000,7000,60 months,15.65,168.93,5 years,MORTGAGE,31543.2,11-Apr,Fully Paid,home_improvement,FL,21.15,7,11,8947.288668,0
822880,1031392,2000,2000,60 months,11.49,43.98,10+ years,MORTGAGE,80400,11-Jul,Fully Paid,other,NJ,7.91,12,25,2521.998844,0
714514,907939,10000,10000,60 months,10.74,216.13,10+ years,MORTGAGE,1.00E+05,11-Apr,Fully Paid,medical,CA,3.86,6,20,12967.78701,0
772597,974536,8400,8400,36 months,6.99,259.33,10+ years,MORTGAGE,70000,11-Jun,Fully Paid,medical,OH,8.66,12,33,9335.848434,0
709321,901926,10000,10000,60 months,10,212.48,5 years,RENT,48000,11-Apr,Fully Paid,debt_consolidation,MA,24.3,7,21,12748.06025,0
726872,922341,6850,6850,36 months,6.92,211.26,8 years,MORTGAGE,53000,11-Apr,Fully Paid,debt_consolidation,NY,12.93,8,14,7605.26625,0
981482,1204656,35000,35000,60 months,13.49,805.17,< 1 year,MORTGAGE,80000,11-Oct,Charged Off,medical,NY,10.92,13,31,804.22,1
1016815,1244736,35000,35000,60 months,11.71,773.44,10+ years,MORTGAGE,68000,11-Nov,Fully Paid,debt_consolidation,IL,28.78,8,25,44992.23997,0
660835,845178,4000,4000,60 months,13.8,92.66,3 years,RENT,70000,11-Feb,Charged Off,wedding,OH,10.78,8,11,91.89,1
363410,373375,17000,11775,36 months,10.51,382.78,2 years,MORTGAGE,120000,8-Dec,Fully Paid,home_improvement,AL,3.91,10,32,11878.31,0
726230,921568,5000,5000,36 months,11.11,163.96,10+ years,RENT,22944,11-Apr,Fully Paid,home_improvement,MA,2.98,3,5,5902.312189,0
967011,1187711,9600,9600,36 months,11.71,317.53,7 years,RENT,53000,11-Oct,Fully Paid,credit_card,CA,18.18,9,18,11456.53889,0
379436,405836,12000,12000,36 months,12.21,399.78,1 year,MORTGAGE,61776,9-Feb,Fully Paid,debt_consolidation,OH,20.59,9,21,14391.99535,0
686414,876223,8000,8000,36 months,7.29,248.08,5 years,RENT,35000,11-Mar,Fully Paid,debt_consolidation,CO,18.03,8,13,8901.002505,0
597211,766569,12000,12000,36 months,15.21,417.22,10+ years,MORTGAGE,140000,10-Oct,Fully Paid,debt_consolidation,CA,10.66,9,27,15020.82059,0
724312,919408,35000,35000,60 months,19.36,914.87,10+ years,MORTGAGE,110000,11-Apr,Fully Paid,major_purchase,AR,8.71,14,35,35622.05069,0
780993,983814,3600,3600,36 months,11.99,119.56,4 years,RENT,48000,11-Jun,Fully Paid,vacation,TX,6.63,5,25,4303.915433,0
833555,1028744,14800,14800,60 months,17.99,375.75,7 years,RENT,72000,11-Aug,Fully Paid,medical,MA,0.98,5,12,20432.33116,0
460615,575138,4000,4000,36 months,7.74,124.88,8 years,OWN,78000,9-Nov,Fully Paid,major_purchase,AL,7.17,13,44,4473.461025,0
833724,1043422,14000,14000,60 months,10.59,301.54,10+ years,RENT,32256,11-Aug,Current,debt_consolidation,CA,12.2,12,31,17405.62,0
480276,610428,12250,12250,36 months,10.62,398.86,10+ years,MORTGAGE,70000,10-Jan,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,24.27,11,27,14355.61082,0
591851,760160,19750,19750,60 months,11.86,437.94,< 1 year,RENT,45000,10-Oct,Fully Paid,debt_consolidation,NY,22.64,10,23,22571.52361,0
502022,645447,17000,17000,36 months,10.62,553.52,8 years,MORTGAGE,96000,10-Apr,Fully Paid,credit_card,MN,8.06,10,22,19713.03899,0
583745,750099,24250,24250,60 months,11.49,533.2,< 1 year,RENT,145000,10-Sep,Fully Paid,debt_consolidation,FL,13.94,7,25,31973.79998,0
971309,1193030,5800,5800,36 months,9.91,186.91,< 1 year,RENT,25000,11-Oct,Fully Paid,credit_card,NJ,20.45,5,7,6362.580318,0
657997,841473,20000,20000,36 months,11.11,655.82,< 1 year,RENT,75000,11-Jan,Fully Paid,debt_consolidation,CA,12.62,10,16,23593.24274,0
1036448,1266322,20000,20000,36 months,11.71,661.52,10+ years,RENT,65000,11-Nov,Fully Paid,debt_consolidation,HI,21.05,12,18,23795.57807,0
884295,1099717,5000,5000,36 months,6.03,152.18,6 years,MORTGAGE,75000,11-Sep,Fully Paid,home_improvement,MA,6.98,7,21,5310.026047,0
420068,492773,4000,4000,36 months,9.32,127.79,8 years,OWN,55000,9-Jul,Fully Paid,wedding,GA,12,13,32,4600.304443,0
525470,679893,2950,2950,36 months,7.51,91.78,2 years,MORTGAGE,35000,10-Jun,Fully Paid,debt_consolidation,TX,1.51,4,27,3283.707073,0
640639,800584,15000,15000,60 months,9.99,318.64,5 years,RENT,42000,10-Dec,Fully Paid,moving,KS,12.8,5,14,17840.49896,0
655958,838968,25000,25000,36 months,16.4,883.88,10+ years,MORTGAGE,62400,11-Jan,Charged Off,debt_consolidation,UT,8.19,5,33,12955.5,1
448925,551236,16000,16000,36 months,13.22,540.81,2 years,MORTGAGE,65000,9-Oct,Does not meet the credit policy. Status:Fully Paid,other,VA,16.83,13,25,19368.77911,0
362888,372550,10000,10000,36 months,12.09,332.58,2 years,MORTGAGE,1.00E+05,8-Nov,Fully Paid,small_business,UT,15.01,10,20,11972.58239,0
487890,622050,25000,25000,36 months,10.62,814,1 year,MORTGAGE,159600,10-Mar,Fully Paid,credit_card,UT,15.2,12,42,27603.24638,0
818399,1026327,5400,5400,36 months,15.99,189.83,3 years,RENT,18000,11-Jul,Fully Paid,car,VA,1.33,4,5,6477.74861,0
469050,591261,10000,10000,36 months,19.13,367.21,7 years,MORTGAGE,36000,9-Dec,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MN,17.4,8,19,5001.42,1
492654,630103,19750,19750,36 months,15.7,691.47,9 years,RENT,53000,10-Mar,Charged Off,credit_card,CO,3.67,21,70,2070.48,1
550324,709376,25000,21925,60 months,13.23,501.45,4 years,MORTGAGE,180000,10-Aug,Fully Paid,debt_consolidation,LA,21.81,12,50,26052.04757,0
574703,739316,8400,8400,60 months,17.19,209.63,< 1 year,RENT,40000,10-Sep,Charged Off,wedding,CA,21.51,9,15,9275.15,1
630052,807235,4000,4000,60 months,16.69,98.75,7 years,MORTGAGE,23000,10-Dec,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MN,20.77,10,35,856.46,1
733526,929903,20000,20000,60 months,16.77,494.59,2 years,MORTGAGE,57000,11-Apr,Charged Off,debt_consolidation,GA,12.27,8,36,16321.47,1
355734,360616,3000,2400,36 months,17.91,86.66,3 years,RENT,66650,8-Sep,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NJ,2.45,6,8,2918.892464,0
555809,715771,1500,1500,36 months,13.61,50.99,2 years,RENT,74600,10-Jul,Fully Paid,debt_consolidation,DC,1.66,4,6,1816.312449,0
649859,810515,16000,16000,36 months,6.54,490.68,5 years,MORTGAGE,40000,11-Jan,Fully Paid,debt_consolidation,SC,7.76,7,14,17212.86267,0
1042253,1272304,3000,3000,36 months,10.65,97.72,n/a,RENT,22668,11-Nov,Fully Paid,major_purchase,FL,13.39,5,14,3480.116641,0
832773,1042208,1000,1000,60 months,10.99,21.74,10+ years,MORTGAGE,60000,11-Aug,Current,car,KY,5.34,10,31,1257.92,0
570930,734440,1000,1000,36 months,14.84,34.59,5 years,RENT,22296,10-Aug,Fully Paid,moving,PA,3.93,4,11,1230.418128,0
537203,693972,6000,6000,60 months,11.12,130.82,10+ years,RENT,60000,10-Jun,Fully Paid,credit_card,NJ,1.06,11,20,7835.260003,0
364773,375352,10500,10000,36 months,12.09,332.58,< 1 year,MORTGAGE,74500,8-Dec,Fully Paid,debt_consolidation,CO,19.01,14,22,11584.41827,0
629917,807060,4350,4350,36 months,5.79,131.93,2 years,RENT,70000,10-Dec,Fully Paid,car,OR,1.85,5,15,4535.54007,0
743860,942223,10425,10425,36 months,11.49,343.73,10+ years,MORTGAGE,98320,11-May,Fully Paid,debt_consolidation,WY,18.6,7,12,12374.07862,0
1048710,1279676,7000,7000,60 months,14.27,163.86,4 years,MORTGAGE,45996,11-Dec,Charged Off,other,KY,12.18,11,16,1511.74,1
381265,409529,8000,8000,36 months,18.21,290.07,2 years,RENT,38376,9-Feb,Fully Paid,debt_consolidation,CA,10.76,4,4,10442.41842,0
570623,734012,4800,4800,60 months,16.82,118.83,< 1 year,RENT,25200,10-Aug,Fully Paid,car,FL,14.05,7,10,7157.469995,0
593880,762643,6400,6400,60 months,17.19,159.72,6 years,RENT,54000,10-Oct,Fully Paid,vacation,CO,10.04,5,9,9582.358347,0
781306,984145,25000,25000,60 months,17.19,623.88,2 years,MORTGAGE,196000,11-Jun,Fully Paid,other,MA,2.17,11,28,34270.76778,0
740902,938688,16000,16000,60 months,16.89,396.7,6 years,RENT,28056,11-May,Charged Off,debt_consolidation,NJ,5.77,3,8,5240,1
626736,803115,5000,5000,36 months,10.36,162.19,2 years,RENT,36000,10-Dec,Fully Paid,other,NY,4.23,9,17,5662.54394,0
548583,707233,17000,12800,60 months,11.86,283.83,3 years,RENT,72000,10-Jul,Fully Paid,debt_consolidation,CA,11.92,19,49,16921.07,0
814523,1022037,35000,29525,60 months,19.69,777.15,5 years,MORTGAGE,120000,11-Jul,Current,home_improvement,FL,10.11,14,42,45062.73,0
581093,746938,10000,10000,36 months,16.82,355.64,10+ years,RENT,60000,10-Sep,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MO,9.52,4,17,7468.06,1
884840,1100413,22800,22800,36 months,17.27,815.95,5 years,MORTGAGE,50000,11-Sep,Fully Paid,house,AZ,1.7,7,22,29012.5361,0
722953,917829,13000,13000,36 months,10.74,424.01,2 years,MORTGAGE,37000,11-Apr,Charged Off,small_business,IL,13.2,4,13,2540.16,1
1048666,1279628,7000,7000,36 months,6.62,214.93,< 1 year,RENT,33000,11-Dec,Fully Paid,debt_consolidation,MA,9.27,7,16,7737.310001,0
624721,790329,15350,9800,36 months,6.17,298.9,10+ years,MORTGAGE,75000,10-Dec,Fully Paid,debt_consolidation,CA,5.58,6,21,10699.47187,0
703237,895175,16450,16450,36 months,16.02,578.5,< 1 year,RENT,45000,11-Mar,Fully Paid,debt_consolidation,AZ,22.56,8,12,18069.08709,0
565549,727594,15000,15000,60 months,16.45,368.37,7 years,RENT,44000,10-Aug,Fully Paid,credit_card,MA,20.56,7,32,21623.90083,0
550841,709958,10000,10000,36 months,7.51,311.11,5 years,RENT,97850,10-Jul,Fully Paid,debt_consolidation,MD,12.24,12,21,10770.93201,0
1053783,1285387,20000,20000,60 months,20.3,533.23,8 years,OWN,1.00E+05,11-Dec,Fully Paid,debt_consolidation,FL,11.32,13,41,30705.06,0
1009249,1235982,14125,14125,60 months,19.42,369.69,5 years,MORTGAGE,55000,11-Nov,Fully Paid,debt_consolidation,FL,23.32,10,39,21640.48998,0
428231,506499,16000,16000,36 months,10.95,523.42,5 years,MORTGAGE,41004,9-Jul,Fully Paid,debt_consolidation,MO,17,10,20,18843.05252,0
879370,1094192,16000,16000,36 months,8.9,508.06,4 years,MORTGAGE,50000,11-Sep,Fully Paid,debt_consolidation,IL,23.88,15,43,18289.81,0
1015556,1243232,10000,10000,36 months,6.03,304.36,3 years,RENT,102000,11-Nov,Fully Paid,wedding,CT,8.67,18,32,10956.77596,0
1031642,1261067,10000,10000,36 months,16.29,353.01,4 years,RENT,45500,11-Nov,Fully Paid,credit_card,MN,13.58,7,13,12708.07204,0
521309,674111,2500,2500,36 months,10.99,81.84,10+ years,MORTGAGE,70000,10-May,Fully Paid,debt_consolidation,CA,15.05,12,40,2849.486854,0
485099,617894,14000,14000,36 months,15.33,487.6,4 years,MORTGAGE,64300,10-Feb,Fully Paid,debt_consolidation,MN,23.55,16,28,16245.28532,0
460113,573977,13000,13000,36 months,12.18,432.9,< 1 year,RENT,70000,9-Nov,Fully Paid,educational,CA,3.36,5,15,15021.78535,0
486939,620655,3700,3700,36 months,7.88,115.74,n/a,MORTGAGE,59820,10-Feb,Does not meet the credit policy. Status:Fully Paid,other,CO,10.17,6,9,4139.724281,0
678614,866956,3000,3000,60 months,15.28,71.82,5 years,RENT,44400,11-Feb,Fully Paid,vacation,DE,20.51,6,11,4308.299999,0
996881,1221952,13250,13250,36 months,6.62,406.83,8 years,MORTGAGE,69000,11-Oct,Fully Paid,debt_consolidation,IL,28.64,12,38,14148.47638,0
491200,627526,5000,5000,36 months,11.36,164.56,10+ years,MORTGAGE,62500,10-Mar,Fully Paid,other,AL,13.32,8,14,5924.412039,0
1045795,1276213,17375,17375,36 months,14.27,596.12,3 years,MORTGAGE,48000,11-Dec,Fully Paid,home_improvement,TX,19.15,8,12,21460.20219,0
481040,611694,25000,25000,36 months,14.59,861.63,< 1 year,RENT,75000,10-Feb,Fully Paid,debt_consolidation,CA,14.64,8,17,31083.11943,0
511546,660760,5000,5000,36 months,6.76,153.85,10+ years,MORTGAGE,45000,10-May,Fully Paid,other,AR,8.21,14,35,5500.278623,0
653227,835399,2850,2850,60 months,9.63,60.04,10+ years,RENT,16176,11-Jan,Fully Paid,debt_consolidation,NY,18.62,9,37,2974.179651,0
967160,1188078,27200,27200,60 months,19.03,706.04,10+ years,MORTGAGE,165000,11-Oct,Current,debt_consolidation,MD,13.36,14,29,39481.12,0
998075,1223211,32875,32875,60 months,19.42,860.42,10+ years,MORTGAGE,87600,11-Nov,Fully Paid,debt_consolidation,TX,23.73,18,43,41988.12524,0
1022965,1251757,5600,5600,36 months,7.9,175.23,8 years,MORTGAGE,32000,11-Nov,Fully Paid,debt_consolidation,FL,23.85,10,24,6308.09472,0
737605,934813,10000,10000,36 months,5.79,303.27,6 years,MORTGAGE,40000,11-Apr,Fully Paid,credit_card,LA,14.1,7,18,10700.47479,0
734664,931216,1600,1600,36 months,13.06,53.96,< 1 year,RENT,22800,11-Apr,Fully Paid,debt_consolidation,FL,27.53,3,23,1876.20752,0
432614,514153,2000,2000,36 months,8.59,63.23,5 years,RENT,23000,9-Aug,Does not meet the credit policy. Status:Fully Paid,educational,PA,5.63,8,21,2080.731474,0
864027,1077185,16000,11375,60 months,19.69,299.41,10+ years,OWN,55000,11-Sep,Fully Paid,debt_consolidation,IL,22.21,11,24,12291.38752,0
798972,1004126,16800,16800,36 months,13.49,570.04,10+ years,RENT,66000,11-Jun,Fully Paid,other,IL,14.53,4,31,18574.55772,0
715397,909017,10000,10000,60 months,14.91,237.43,2 years,RENT,41056,11-Mar,Fully Paid,major_purchase,PA,13.71,9,9,11908.58312,0
1012367,1239292,4400,4400,36 months,16.29,155.33,9 years,MORTGAGE,82000,11-Nov,Fully Paid,credit_card,NY,22.92,4,19,5591.495534,0
790677,994854,6200,6200,36 months,5.99,188.59,9 years,RENT,20000,11-Jun,Fully Paid,major_purchase,NY,1.2,7,13,6789.15824,0
674982,862684,35000,35000,60 months,21.22,951.21,7 years,MORTGAGE,58000,11-Feb,Charged Off,debt_consolidation,NY,16.14,8,8,14374.43,1
413070,466304,3000,3000,36 months,11.89,99.5,2 years,RENT,31200,9-Jun,Fully Paid,debt_consolidation,CA,7.35,7,18,3581.648647,0
586972,754036,5000,5000,60 months,17.56,125.78,1 year,MORTGAGE,75000,10-Sep,Does not meet the credit policy. Status:Charged Off,home_improvement,OH,14.75,10,27,5759.45,1
579781,745380,8000,8000,36 months,7.51,248.89,5 years,RENT,28800,10-Sep,Fully Paid,debt_consolidation,OH,24.5,9,27,8779.441385,0
836003,1046001,27175,27175,36 months,8.49,857.73,10+ years,OWN,47844,11-Aug,Fully Paid,debt_consolidation,CA,21.39,8,22,30877.94983,0
966961,1187865,7000,7000,36 months,9.91,225.58,10+ years,MORTGAGE,130000,11-Nov,Fully Paid,debt_consolidation,TX,17.22,11,32,8120.656545,0
484311,616576,7500,7500,36 months,15.7,262.59,3 years,RENT,43000,10-Feb,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,21.35,11,19,7969.102289,0
619668,794235,6000,6000,36 months,9.62,192.54,< 1 year,RENT,35000,10-Dec,Fully Paid,credit_card,GA,24.96,5,7,6931.390042,0
733063,929338,25000,25000,60 months,17.14,623.2,< 1 year,RENT,89500,11-Apr,Fully Paid,debt_consolidation,NJ,17.23,17,44,25357.55042,0
861609,1074573,20000,15100,60 months,13.99,351.28,8 years,MORTGAGE,159996,11-Sep,Fully Paid,debt_consolidation,IL,4.77,17,41,19387.72622,0
1061721,1293749,21000,21000,60 months,18.25,536.13,2 years,RENT,110000,11-Dec,Current,credit_card,PA,13.55,9,23,28924.24,0
476579,603769,6000,6000,36 months,8.59,189.67,< 1 year,RENT,26400,10-Jan,Fully Paid,credit_card,NJ,10.14,8,12,6374.461247,0
1067018,1301384,3000,3000,36 months,14.65,103.49,5 years,RENT,71000,11-Dec,Fully Paid,medical,WI,21.84,4,14,3725.309999,0
834073,1043876,14000,14000,36 months,7.9,438.07,2 years,RENT,28800,11-Nov,Fully Paid,credit_card,CA,18.67,4,9,15773.12257,0
375763,398287,25000,25000,36 months,12.53,836.66,3 years,RENT,227500,9-Feb,Fully Paid,small_business,NJ,7.9,16,40,28253.99205,0
749255,948473,3000,3000,36 months,5.42,90.48,8 years,OWN,47000,11-May,Fully Paid,home_improvement,NY,19.48,13,23,3064.53788,0
725512,920770,12000,12000,60 months,16.77,296.75,9 years,RENT,61000,11-Apr,Fully Paid,debt_consolidation,NJ,18.73,14,24,13289.67669,0
468128,589440,1000,1000,36 months,8.94,31.78,2 years,MORTGAGE,780000,9-Dec,Fully Paid,debt_consolidation,IL,1.39,15,24,1014.781742,0
523447,677257,3600,3600,36 months,16.32,127.14,2 years,RENT,39996,10-Jun,Fully Paid,other,NJ,1.89,2,5,4577.419112,0
767458,968539,17000,17000,60 months,20.25,452.77,10+ years,MORTGAGE,100650,11-Jul,Charged Off,debt_consolidation,NC,10.27,6,19,6721.34,1
646416,827075,4900,4900,36 months,9.99,158.09,< 1 year,RENT,51630,11-Jan,Fully Paid,credit_card,MD,11.09,10,29,5198.581926,0
1034346,1263946,15000,15000,60 months,10.65,323.53,10+ years,MORTGAGE,64800,11-Dec,Current,car,OH,26.61,14,32,17436.04,0
603048,773751,2650,2650,60 months,9.99,56.3,n/a,RENT,29700,10-Oct,Fully Paid,major_purchase,FL,16.07,7,17,3125.684901,0
426031,502702,8000,8000,36 months,14.11,273.84,< 1 year,MORTGAGE,45000,9-Jul,Fully Paid,major_purchase,KY,8.8,5,7,9857.828471,0
972488,1194450,12000,12000,60 months,18.64,308.92,8 years,MORTGAGE,135000,11-Oct,Charged Off,house,NJ,10.31,9,24,9258.08,1
834105,1043914,35000,35000,60 months,10.99,760.82,10+ years,MORTGAGE,168000,11-Aug,Current,credit_card,CA,14.35,9,21,44111.96,0
663059,847889,5000,5000,60 months,10.37,107.15,3 years,RENT,38000,11-Feb,Fully Paid,car,NC,17.02,9,27,6428.56,0
495448,634624,6000,6000,36 months,10.62,195.36,< 1 year,RENT,45000,10-Mar,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,15.15,7,12,7031.600339,0
577437,742549,3200,3200,36 months,7.88,100.1,2 years,OWN,9600,10-Sep,Fully Paid,other,VA,20.13,3,5,3603.803442,0
867909,1081555,29600,19225,60 months,13.49,442.27,n/a,OWN,56948,11-Sep,Fully Paid,small_business,NC,15.47,8,14,20683.62457,0
1000253,1225476,7500,7500,36 months,8.9,238.15,10+ years,MORTGAGE,150000,11-Nov,Fully Paid,credit_card,NY,7.85,23,63,7906.532868,0
524185,678246,15000,15000,60 months,10.75,324.27,6 years,MORTGAGE,166000,10-Jun,Fully Paid,home_improvement,VA,8.52,7,24,19456.15002,0
727361,922862,5075,5075,36 months,10,163.76,4 years,RENT,36000,11-Apr,Fully Paid,debt_consolidation,CT,11.9,8,25,5895.581559,0
1007963,1234415,1000,1000,36 months,16.29,35.31,< 1 year,OWN,17280,11-Nov,Charged Off,debt_consolidation,LA,22.08,7,10,1058.26,1
313139,312198,25000,4575,36 months,13.55,155.37,1 year,MORTGAGE,64000,8-Apr,Charged Off,major_purchase,CT,13.5,13,31,2174.76,1
599533,769491,7000,7000,36 months,14.84,242.11,3 years,MORTGAGE,42000,10-Oct,Fully Paid,debt_consolidation,WA,17.46,8,14,8243.689869,0
978992,1201866,27500,27500,60 months,12.69,621.36,6 years,RENT,78000,11-Oct,Fully Paid,debt_consolidation,CA,17.23,7,30,28642.13042,0
868293,1082063,5000,5000,60 months,8.49,102.56,4 years,MORTGAGE,105000,11-Sep,Current,other,MD,17.74,19,37,5833.16,0
586236,753146,25000,25000,60 months,13.23,571.78,10+ years,MORTGAGE,66000,10-Sep,Fully Paid,debt_consolidation,FL,10.22,9,30,32447.10863,0
266963,266165,10600,10600,36 months,11.97,351.92,6 years,RENT,39048,8-Mar,Charged Off,debt_consolidation,TX,14.9,4,4,7374.76,1
855501,1067817,1200,1200,36 months,15.23,41.74,4 years,RENT,58000,11-Aug,Fully Paid,car,CO,8.46,6,9,1474.710302,0
986991,1210938,25000,25000,36 months,7.51,777.78,5 years,MORTGAGE,90111,11-Oct,Charged Off,debt_consolidation,NY,20.27,12,38,13999.43,1
445271,543675,3000,3000,36 months,8.94,95.32,7 years,MORTGAGE,54000,9-Sep,Fully Paid,home_improvement,GA,7.44,7,15,3431.286852,0
427358,504633,4000,4000,36 months,8,125.35,< 1 year,MORTGAGE,68000,9-Jul,Fully Paid,major_purchase,MI,14.19,7,14,4328.913458,0
604062,775056,20000,14950,36 months,6.91,461,10+ years,MORTGAGE,76200,10-Nov,Fully Paid,debt_consolidation,OH,13.42,9,23,16596.24361,0
558102,718484,10000,10000,36 months,15.95,351.33,3 years,RENT,60000,10-Aug,Fully Paid,other,CA,14.02,20,25,12648.25688,0
1033154,1262920,10000,10000,60 months,18.64,257.43,4 years,RENT,81600,11-Nov,Fully Paid,debt_consolidation,CA,12.19,24,41,13342.56659,0
538274,695211,18000,18000,36 months,7.51,560,10+ years,MORTGAGE,155000,10-Jun,Fully Paid,debt_consolidation,MD,9.54,10,28,20088.03434,0
620611,795414,2000,2000,36 months,10.36,64.88,6 years,MORTGAGE,60000,10-Nov,Fully Paid,other,PA,9.56,6,26,2335.575772,0
767533,968672,6000,6000,36 months,5.42,180.96,n/a,OWN,70000,11-Jun,Fully Paid,other,AR,16.22,10,34,6406.846814,0
436584,523011,6500,6500,36 months,8.59,205.47,< 1 year,MORTGAGE,83500,9-Aug,Fully Paid,other,MA,11.48,10,11,6654.79,0
430156,509975,10000,10000,36 months,8,313.37,1 year,MORTGAGE,83000,9-Jul,Fully Paid,credit_card,CA,8.79,11,43,10316.84874,0
