,loan_amnt,funded_amnt,term,int_rate,installment,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,open_acc,total_acc,total_pymnt,repay_fail
18152,5000,5000,36 months,8.0,156.69,MORTGAGE,45000.0,Fully Paid,small_business,NY,17.84,12,27,5640.477937,0
18153,8000,8000,36 months,10.99,261.88,MORTGAGE,65000.0,Fully Paid,debt_consolidation,CO,6.76,11,32,9123.387309,0
18154,25000,25000,60 months,18.25,638.25,MORTGAGE,73000.0,Charged Off,debt_consolidation,FL,15.04,8,22,28076.88,1
18155,5000,5000,36 months,8.94,158.86,OWN,16400.0,Fully Paid,debt_consolidation,PA,12.29,8,16,5719.275894,0
18156,2000,1050,36 months,10.01,33.89,RENT,54000.0,Fully Paid,moving,CA,11.56,4,10,1215.699354,0
18157,25000,3975,36 months,16.63,141.0,RENT,96000.0,Fully Paid,debt_consolidation,NJ,18.46,11,19,5075.674316,0
18159,30000,30000,36 months,15.99,1054.57,MORTGAGE,68000.0,Fully Paid,debt_consolidation,NC,13.54,11,24,35207.01991,0
18160,13225,13225,36 months,10.37,429.04,MORTGAGE,64000.0,Fully Paid,debt_consolidation,WA,22.91,14,26,15447.03525,0
18161,10000,10000,36 months,10.99,327.36,RENT,70000.0,Fully Paid,debt_consolidation,CT,6.69,9,17,11785.33704,0
18162,14000,14000,60 months,18.3,357.8,MORTGAGE,102400.0,Fully Paid,debt_consolidation,CA,22.66,10,20,21467.69002,0
18163,10000,10000,60 months,17.14,249.28,RENT,55000.0,Fully Paid,debt_consolidation,CA,16.04,7,11,12090.13806,0
18164,8000,8000,36 months,15.21,278.15,MORTGAGE,86004.0,Fully Paid,other,CA,23.11,20,45,10014.01246,0
18165,6000,6000,36 months,10.59,195.28,RENT,20000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,12.9,5,6,7029.871272,0
18166,3300,3300,36 months,7.88,103.23,MORTGAGE,67000.0,Fully Paid,major_purchase,NM,19.0,19,42,3716.454787,0
18167,25000,25000,60 months,12.42,561.44,MORTGAGE,100000.0,Current,debt_consolidation,OH,15.89,16,36,31423.0,0
18168,11100,11100,60 months,17.58,279.34,OWN,30000.0,Fully Paid,debt_consolidation,TX,23.68,14,25,14477.4552,0
18170,13000,13000,60 months,15.65,313.73,MORTGAGE,70000.0,Fully Paid,debt_consolidation,KY,14.52,11,16,18818.21997,0
18171,5000,5000,36 months,13.22,169.01,RENT,36000.0,Fully Paid,major_purchase,IL,9.37,6,16,6084.051528,0
18172,15000,15000,36 months,12.73,503.47,RENT,38004.0,Fully Paid,debt_consolidation,CA,16.42,21,32,18126.03487,0
18173,7125,7125,36 months,10.0,229.91,RENT,28000.0,Fully Paid,debt_consolidation,NJ,22.46,9,17,8295.326525,0
18174,4900,4900,36 months,15.27,170.51,MORTGAGE,80000.0,Fully Paid,debt_consolidation,IL,8.07,8,8,6138.301264,0
18175,5200,5200,36 months,14.65,179.37,RENT,32160.0,Fully Paid,debt_consolidation,CA,23.47,11,16,6457.309999,0
18176,4550,4550,60 months,7.88,92.0,MORTGAGE,80000.0,Charged Off,major_purchase,PA,1.88,6,9,3341.11,1
18177,20000,20000,36 months,6.99,617.46,MORTGAGE,60000.0,Fully Paid,credit_card,CO,8.8,8,26,22192.6371,0
18178,1000,1000,36 months,11.49,32.98,RENT,56000.0,Fully Paid,debt_consolidation,CA,21.36,16,36,1155.54264,0
18179,3600,3600,36 months,7.88,112.61,OWN,44894.0,Fully Paid,small_business,CT,11.79,7,24,4006.461166,0
18180,2000,2000,60 months,10.37,42.86,RENT,36461.0,Fully Paid,debt_consolidation,CA,7.54,9,9,2571.530766,0
18181,20000,12500,60 months,19.03,324.47,RENT,130000.0,Fully Paid,debt_consolidation,AZ,9.06,9,25,15413.51877,0
18182,1500,1500,36 months,15.07,52.05,OWN,8400.0,Does not meet the credit policy. Status:Fully Paid,educational,GA,10.0,6,6,1873.779983,0
18183,10000,10000,36 months,7.51,311.11,RENT,65520.0,Fully Paid,wedding,MD,17.31,12,30,11200.10148,0
18184,3400,3400,36 months,11.49,112.11,MORTGAGE,60000.0,Fully Paid,debt_consolidation,CA,15.3,9,20,4035.628854,0
18185,16000,16000,60 months,11.49,351.81,MORTGAGE,73000.0,Fully Paid,medical,OK,29.11,12,48,21107.91,0
18186,12000,12000,60 months,16.89,297.53,RENT,60000.0,Fully Paid,debt_consolidation,CA,19.98,5,14,17732.39999,0
18187,1750,1750,36 months,10.95,57.25,RENT,17000.0,Fully Paid,other,GA,23.65,10,12,1874.531421,0
18188,5000,5000,36 months,16.0,175.79,RENT,42996.0,Does not meet the credit policy. Status:Fully Paid,wedding,CA,13.12,7,9,6328.263704,0
18189,20000,20000,36 months,12.18,666.0,OWN,73500.0,Fully Paid,debt_consolidation,IL,22.32,16,23,23792.43893,0
18191,9150,9150,36 months,13.16,309.0,RENT,43000.0,Fully Paid,credit_card,CA,21.66,4,7,9841.301176,0
18192,9100,9100,60 months,17.14,226.85,MORTGAGE,45000.0,Fully Paid,medical,CA,15.47,9,23,13508.11999,0
18193,21250,21250,36 months,12.42,710.08,RENT,37000.0,Charged Off,other,NJ,14.27,8,21,8880.05,1
18194,2500,2500,36 months,13.24,84.53,RENT,21000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,CA,3.94,8,12,1109.15,1
18195,3500,3500,60 months,18.99,90.78,OWN,43200.0,Fully Paid,small_business,NC,13.08,4,18,5446.075144,0
18196,8000,8000,60 months,11.49,175.91,RENT,26400.0,Fully Paid,debt_consolidation,CA,19.5,10,15,10553.86,0
18197,5000,5000,36 months,12.18,166.5,RENT,67500.0,Fully Paid,other,CT,14.99,10,31,5751.284085,0
18198,18000,18000,60 months,15.96,437.35,MORTGAGE,114000.0,Current,debt_consolidation,HI,14.29,7,34,23978.29,0
18199,6500,6500,36 months,11.89,215.57,RENT,40000.0,Fully Paid,debt_consolidation,DC,23.88,17,21,7760.346104,0
18200,12000,12000,60 months,15.99,291.76,RENT,86400.0,Charged Off,car,CA,8.94,10,18,6351.05,1
18201,16000,16000,60 months,17.14,398.85,MORTGAGE,49000.0,Charged Off,debt_consolidation,OH,7.92,4,15,1195.17,1
18202,6400,6400,60 months,19.29,167.05,RENT,29004.0,Charged Off,debt_consolidation,FL,11.25,4,6,2642.24,1
18203,3300,3300,60 months,13.23,75.48,RENT,30504.0,Charged Off,other,FL,18.88,2,4,958.11,1
18204,12000,12000,36 months,13.11,404.94,RENT,111016.0,Fully Paid,credit_card,NJ,6.07,6,24,13271.61444,0
18205,10000,10000,36 months,11.11,327.91,RENT,73000.0,Fully Paid,debt_consolidation,NH,20.15,3,15,11804.68932,0
18207,6000,6000,36 months,12.99,202.14,MORTGAGE,56368.0,Fully Paid,debt_consolidation,CA,12.16,8,12,7245.643274,0
18208,12000,12000,36 months,10.0,387.21,MORTGAGE,80000.0,Fully Paid,credit_card,GA,16.95,14,26,13589.98066,0
18209,2700,2700,36 months,6.92,83.27,MORTGAGE,49000.0,Fully Paid,credit_card,IL,18.67,11,18,2860.682575,0
18211,3600,3600,36 months,7.51,112.0,RENT,85000.0,Fully Paid,debt_consolidation,OH,9.54,12,21,4031.956535,0
18212,5000,5000,36 months,12.87,168.17,MORTGAGE,52800.0,Charged Off,home_improvement,FL,16.57,7,15,4749.89,1
18213,30000,30000,60 months,11.71,662.95,MORTGAGE,120000.0,Current,home_improvement,MD,11.8,14,35,37094.96,0
18214,1800,1800,36 months,12.18,59.94,MORTGAGE,76992.0,Fully Paid,major_purchase,GA,5.3,5,19,2070.482193,0
18215,11200,11200,36 months,13.92,382.34,MORTGAGE,33280.0,Charged Off,home_improvement,CT,18.07,6,18,9734.49,1
18216,3000,3000,36 months,13.98,102.51,RENT,14400.0,Fully Paid,debt_consolidation,GA,12.67,4,4,3678.668352,0
18217,2400,2400,36 months,9.91,77.34,OWN,19200.0,Fully Paid,debt_consolidation,NJ,19.94,6,8,2784.24,0
18218,5000,5000,36 months,13.85,170.52,RENT,32400.0,Fully Paid,debt_consolidation,CA,5.89,10,24,5721.741815,0
18219,3000,3000,36 months,13.49,101.8,RENT,21600.0,Fully Paid,credit_card,CA,18.94,3,5,3647.469873,0
18220,3000,3000,36 months,14.72,103.59,RENT,45996.0,Charged Off,other,NY,4.7,7,11,2989.83,1
18221,1500,1500,36 months,10.38,48.67,MORTGAGE,35000.0,Fully Paid,debt_consolidation,MO,5.18,3,23,1667.954313,0
18222,10000,10000,36 months,10.37,324.42,RENT,38832.0,Fully Paid,debt_consolidation,NM,16.41,5,14,11670.46618,0
18223,3000,3000,36 months,13.99,102.52,MORTGAGE,39000.0,Fully Paid,debt_consolidation,WY,20.0,3,6,3439.578187,0
18225,5600,5600,36 months,5.79,169.84,RENT,19800.0,Fully Paid,debt_consolidation,FL,22.07,11,12,6085.796528,0
18226,7000,7000,36 months,12.99,235.83,MORTGAGE,55000.0,Charged Off,small_business,TX,22.06,7,16,5423.13,1
18228,6250,6250,36 months,11.49,206.08,MORTGAGE,32000.0,Fully Paid,debt_consolidation,VA,7.35,9,44,6480.929178,0
18229,12000,12000,36 months,8.9,381.04,RENT,100000.0,Fully Paid,debt_consolidation,NY,12.94,9,20,13717.39,0
18230,10000,10000,36 months,6.92,308.41,MORTGAGE,48000.0,Fully Paid,small_business,MI,5.45,10,47,11055.8025,0
18231,9000,9000,36 months,13.8,306.73,OWN,60000.0,Fully Paid,debt_consolidation,NY,9.95,9,11,9761.039784,0
18232,1600,1600,36 months,12.61,53.62,MORTGAGE,62100.0,Fully Paid,debt_consolidation,MI,20.0,10,34,1762.992207,0
18233,8875,8875,36 months,15.62,310.36,RENT,26124.0,Fully Paid,debt_consolidation,NY,15.39,6,10,11172.79,0
18234,17600,17600,60 months,19.79,464.24,RENT,100000.0,Fully Paid,major_purchase,NY,20.58,16,23,27854.24108,0
18235,5000,5000,36 months,9.91,161.13,MORTGAGE,120000.0,Fully Paid,moving,WA,11.44,19,44,5607.384295,0
18236,5000,5000,36 months,13.22,169.01,RENT,39500.0,Fully Paid,car,MI,1.12,5,9,6084.051528,0
18237,10000,10000,60 months,18.17,254.86,MORTGAGE,84000.0,Fully Paid,debt_consolidation,TX,18.51,10,16,15291.6,0
18238,12000,12000,36 months,6.62,368.45,MORTGAGE,90000.0,Fully Paid,debt_consolidation,KY,12.09,8,53,13263.95464,0
18239,10000,6800,36 months,6.99,209.94,MORTGAGE,57000.0,Charged Off,home_improvement,CA,17.24,10,38,3145.2,1
18240,5000,5000,60 months,12.68,112.95,RENT,40000.0,Charged Off,small_business,NY,14.88,4,7,4494.03,1
18241,17000,17000,36 months,12.87,571.77,MORTGAGE,101004.0,Fully Paid,debt_consolidation,MI,17.22,21,34,20583.50276,0
18242,16000,16000,36 months,13.85,545.67,OWN,50000.0,Fully Paid,debt_consolidation,IL,23.88,14,31,19645.08309,0
18243,5000,5000,36 months,7.49,155.51,OWN,48600.0,Charged Off,other,GA,23.19,12,25,2802.06,1
18244,8000,5300,36 months,6.54,162.54,RENT,65000.0,Fully Paid,debt_consolidation,CA,12.04,5,22,5681.875518,0
18245,5500,5500,36 months,7.66,171.49,OWN,20000.0,Fully Paid,major_purchase,CT,24.42,5,6,6047.33747,0
18246,5000,5000,36 months,13.49,169.66,RENT,45000.0,Fully Paid,debt_consolidation,DE,14.48,5,7,6107.418587,0
18247,7200,7200,36 months,11.86,238.67,RENT,25200.0,Charged Off,debt_consolidation,MN,18.86,10,11,1902.31,1
18248,3600,3600,36 months,15.96,126.5,RENT,40000.0,Fully Paid,moving,NY,12.78,5,6,4553.736107,0
18249,5000,5000,60 months,14.27,117.05,RENT,17000.0,Charged Off,major_purchase,GA,12.85,13,19,1418.37,1
18250,7500,7500,36 months,11.26,246.48,MORTGAGE,53100.0,Fully Paid,wedding,GA,16.97,11,34,8697.467873,0
18251,7000,7000,36 months,8.9,222.28,RENT,46000.0,Fully Paid,credit_card,VA,7.9,7,18,8001.780002,0
18252,7800,7800,60 months,10.75,168.63,MORTGAGE,36000.0,Fully Paid,debt_consolidation,LA,10.23,6,12,10117.01314,0
18253,10000,10000,36 months,14.67,345.04,RENT,66300.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,MA,0.76,4,15,12421.42671,0
18254,20000,20000,36 months,17.39,716.95,RENT,131000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,SC,17.68,15,50,25811.39427,0
18255,6000,6000,36 months,17.19,214.49,RENT,50004.0,Fully Paid,debt_consolidation,LA,20.78,9,12,7722.213778,0
18256,10000,10000,36 months,13.61,339.89,MORTGAGE,53004.0,Charged Off,debt_consolidation,VA,21.12,5,22,11941.09,1
18257,9000,9000,36 months,6.99,277.86,MORTGAGE,38000.0,Fully Paid,debt_consolidation,OK,13.52,5,12,10002.66952,0
18258,5500,5500,60 months,16.32,134.69,RENT,74000.0,Charged Off,vacation,CO,0.45,2,4,6051.06,1
18260,10200,10200,60 months,16.32,249.79,MORTGAGE,75996.0,Fully Paid,home_improvement,FL,16.07,7,30,14986.64968,0
18261,8000,8000,60 months,16.02,194.63,RENT,35424.0,Fully Paid,debt_consolidation,WI,17.48,4,27,10925.98228,0
18262,2000,2000,36 months,9.32,63.9,MORTGAGE,64000.0,Fully Paid,small_business,KS,12.04,7,15,2295.249416,0
18263,24600,24600,60 months,12.69,555.83,MORTGAGE,43538.0,Current,debt_consolidation,NY,11.38,20,33,31103.24,0
18264,10000,10000,36 months,11.26,328.64,RENT,87000.0,Fully Paid,wedding,NJ,10.41,7,22,11830.74774,0
18265,10000,10000,36 months,14.27,343.09,MORTGAGE,115000.0,Fully Paid,home_improvement,VA,24.34,15,53,11893.58145,0
18266,10400,10400,36 months,16.32,367.26,RENT,66000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NJ,8.87,6,11,13221.32788,0
18267,2500,2500,36 months,5.79,75.82,RENT,40000.0,Charged Off,debt_consolidation,FL,14.7,10,26,2191.53,1
18268,10000,10000,36 months,16.77,355.39,MORTGAGE,40000.0,Charged Off,debt_consolidation,NV,9.57,10,21,9083.1,1
18269,25000,25000,60 months,16.77,618.23,RENT,70000.0,Charged Off,debt_consolidation,PA,22.15,10,31,21143.22,1
18270,25000,25000,36 months,10.99,818.35,RENT,110000.0,Fully Paid,debt_consolidation,MI,5.61,10,39,29460.58058,0
18271,6000,6000,36 months,6.99,185.24,MORTGAGE,65000.0,Fully Paid,car,FL,18.79,13,38,6644.489227,0
18272,25000,25000,60 months,14.46,587.69,MORTGAGE,65000.0,Fully Paid,debt_consolidation,KS,18.35,8,30,27034.83024,0
18274,12000,12000,36 months,16.0,421.89,MORTGAGE,36000.0,Fully Paid,home_improvement,MO,0.33,7,19,15214.52205,0
18275,15000,15000,36 months,11.14,492.06,MORTGAGE,101500.0,Fully Paid,credit_card,CA,15.93,10,35,17714.59544,0
18277,10000,10000,36 months,12.84,336.18,MORTGAGE,100000.0,Fully Paid,educational,CA,17.26,11,23,12094.50621,0
18278,6000,6000,36 months,7.51,186.67,RENT,40000.0,Fully Paid,car,VA,20.22,7,13,6720.051608,0
18279,25000,16350,36 months,16.45,578.46,MORTGAGE,107280.0,Fully Paid,debt_consolidation,GA,12.83,10,19,19170.37674,0
18280,5000,5000,36 months,10.75,163.11,MORTGAGE,48000.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,IL,2.23,6,16,5571.828092,0
18281,15200,15200,36 months,13.85,518.38,MORTGAGE,125000.0,Charged Off,major_purchase,FL,0.0,5,8,3196.71,1
18282,9000,9000,36 months,14.09,308.0,RENT,75000.0,Fully Paid,other,CA,13.79,18,25,11014.59155,0
18283,8400,8400,36 months,13.49,285.02,RENT,42552.0,Fully Paid,other,AZ,21.01,9,11,10024.38159,0
18284,14400,14400,36 months,10.0,464.65,MORTGAGE,50000.0,Fully Paid,debt_consolidation,KY,13.03,9,17,16728.54324,0
18285,15000,15000,36 months,7.51,466.67,MORTGAGE,45000.0,Fully Paid,home_improvement,MA,4.27,13,31,15094.64,0
18286,15000,15000,60 months,15.99,364.7,MORTGAGE,118000.0,Charged Off,debt_consolidation,MD,19.79,8,20,1388.7,1
18287,5000,5000,36 months,6.03,152.18,MORTGAGE,41784.0,Fully Paid,car,NM,18.72,11,22,5478.387981,0
18288,8200,8200,36 months,12.21,273.19,RENT,34000.0,Fully Paid,small_business,UT,8.72,6,13,9818.099492,0
18289,10000,10000,60 months,16.82,247.56,RENT,39996.0,Fully Paid,major_purchase,NJ,5.79,2,5,14853.50062,0
18290,16225,16225,36 months,17.86,585.41,MORTGAGE,120000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,GA,14.09,16,20,21074.56124,0
18291,3000,3000,36 months,10.99,98.21,RENT,13200.0,Charged Off,debt_consolidation,SC,14.18,7,8,1462.43,1
18292,5000,5000,36 months,16.15,176.16,RENT,56000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,CO,24.36,13,31,176.07,1
18293,10000,10000,36 months,9.88,322.11,RENT,35000.0,Fully Paid,small_business,MN,6.64,5,5,11502.94763,0
18294,5000,5000,36 months,7.88,156.41,RENT,46000.0,Fully Paid,debt_consolidation,VA,20.97,5,13,5630.653376,0
18295,12000,12000,36 months,9.91,386.7,RENT,36000.0,Fully Paid,debt_consolidation,NY,5.23,11,14,13921.17999,0
18296,5600,5600,60 months,14.91,132.96,MORTGAGE,37680.0,Fully Paid,car,MO,18.73,10,18,6070.187833,0
18297,18400,18400,60 months,13.43,422.72,RENT,51000.0,Fully Paid,credit_card,AZ,15.39,10,23,22891.92122,0
18298,5000,5000,36 months,14.09,171.11,RENT,45000.0,Fully Paid,home_improvement,NY,14.69,5,9,6160.786525,0
18299,5000,5000,36 months,10.99,163.67,RENT,24000.0,Charged Off,moving,NJ,23.25,8,12,4916.94,1
18301,10000,10000,36 months,18.25,362.78,RENT,75000.0,Charged Off,credit_card,CA,24.14,9,26,11730.6,1
18302,9000,9000,36 months,8.49,284.07,MORTGAGE,50000.0,Fully Paid,debt_consolidation,CO,6.98,8,15,10101.63761,0
18303,13000,13000,60 months,17.27,324.98,RENT,49920.0,Fully Paid,credit_card,NY,15.31,10,17,14439.65621,0
18304,4000,4000,36 months,13.47,135.7,RENT,39996.0,Charged Off,debt_consolidation,NY,8.55,5,11,2542.05,1
18306,14000,14000,60 months,16.82,346.59,MORTGAGE,98000.0,Fully Paid,credit_card,LA,18.51,7,33,20040.69985,0
18307,16000,16000,60 months,19.74,421.6,RENT,77368.0,Fully Paid,debt_consolidation,MD,15.48,14,27,18744.60792,0
18308,12000,12000,36 months,15.96,421.65,RENT,50000.0,Charged Off,car,CA,20.88,11,11,3521.95,1
18309,7000,7000,36 months,12.23,233.27,RENT,25000.0,Fully Paid,debt_consolidation,VA,21.36,4,19,7464.278222,0
18310,4000,4000,36 months,19.03,146.69,RENT,19200.0,Fully Paid,other,CA,10.56,2,3,5201.762173,0
18311,10000,10000,36 months,14.27,343.09,RENT,68000.0,Fully Paid,credit_card,PA,15.39,9,15,10672.89443,0
18312,5000,5000,36 months,11.83,165.67,MORTGAGE,48996.0,Fully Paid,other,TX,24.39,10,15,5954.461152,0
18313,8000,8000,36 months,11.12,262.37,RENT,57996.0,Fully Paid,debt_consolidation,MO,21.81,8,25,9446.64277,0
18314,15850,15850,36 months,11.11,519.74,MORTGAGE,60000.0,Fully Paid,credit_card,GA,28.14,9,27,16678.12707,0
18315,6000,6000,36 months,12.68,201.25,MORTGAGE,46000.0,Fully Paid,debt_consolidation,GA,17.5,13,22,6868.836158,0
18317,4000,4000,36 months,15.88,140.4,RENT,31000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NV,21.45,14,17,5054.040434,0
18318,3000,3000,36 months,7.29,93.03,RENT,72054.0,Fully Paid,debt_consolidation,NY,14.04,14,17,3349.063417,0
18319,7000,7000,36 months,12.98,235.8,MORTGAGE,36000.0,Fully Paid,debt_consolidation,IL,18.5,12,23,8488.679603,0
18320,13000,13000,36 months,13.12,438.78,MORTGAGE,115200.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NC,10.33,4,4,15577.3735,0
18321,16000,8050,36 months,12.29,268.5,RENT,112500.0,Fully Paid,debt_consolidation,RI,3.07,3,7,9665.633808,0
18322,10000,10000,36 months,14.27,343.09,RENT,50000.0,Fully Paid,credit_card,CA,14.74,9,13,11489.51833,0
18323,10000,10000,36 months,13.49,339.31,RENT,43000.0,Fully Paid,credit_card,MN,24.89,13,27,12214.17,0
18324,14000,14000,36 months,13.92,477.92,MORTGAGE,74000.0,Fully Paid,debt_consolidation,SC,21.91,16,42,16415.93914,0
18325,14400,14400,36 months,7.51,448.0,RENT,51000.0,Fully Paid,other,NY,21.11,9,23,15880.50159,0
18326,2500,2500,60 months,12.99,56.87,RENT,46072.0,Charged Off,other,CA,13.21,3,18,112.92,1
18327,4000,4000,60 months,17.51,100.52,RENT,45252.0,Fully Paid,other,CT,19.49,6,8,6030.297409,0
18328,12000,12000,36 months,9.91,386.7,MORTGAGE,70000.0,Fully Paid,small_business,PA,18.46,10,16,12725.19133,0
18329,2800,2800,60 months,13.11,63.87,RENT,45600.0,Fully Paid,credit_card,CA,1.13,3,5,2946.47,0
18331,25000,25000,60 months,12.68,564.74,MORTGAGE,96000.0,Fully Paid,debt_consolidation,NC,9.59,4,13,25529.66163,0
18332,5000,5000,36 months,12.68,167.71,OWN,30000.0,Charged Off,major_purchase,NJ,6.08,4,5,3175.01,1
18333,8800,8800,36 months,8.9,279.43,RENT,60000.0,Fully Paid,debt_consolidation,NY,11.34,11,22,10059.41,0
18334,12000,12000,36 months,10.95,392.57,MORTGAGE,72000.0,Fully Paid,debt_consolidation,AZ,9.32,7,30,14155.0451,0
18336,8400,8400,36 months,7.88,262.77,MORTGAGE,70000.0,Fully Paid,credit_card,CA,12.65,11,24,9176.817824,0
18337,5000,5000,36 months,8.9,158.77,RENT,44004.0,Fully Paid,debt_consolidation,IL,12.71,10,13,5715.558066,0
18338,13200,13200,60 months,15.99,320.93,RENT,36000.0,Charged Off,other,KY,11.93,7,9,10168.13,1
18339,14400,14400,36 months,6.99,444.57,RENT,43000.0,Fully Paid,house,SC,21.29,10,21,16004.29477,0
18340,15000,15000,36 months,9.88,483.16,MORTGAGE,40000.0,Fully Paid,debt_consolidation,CA,12.0,14,50,16679.59668,0
18341,16000,10825,60 months,6.91,213.89,MORTGAGE,114000.0,Fully Paid,home_improvement,MO,20.41,10,24,12294.46639,0
18342,13000,13000,36 months,6.99,401.35,MORTGAGE,75000.0,Fully Paid,debt_consolidation,NJ,19.63,21,37,14375.77117,0
18343,8000,8000,36 months,8.49,252.51,RENT,62000.0,Fully Paid,debt_consolidation,CA,3.64,6,12,9067.099499,0
18344,5000,5000,36 months,5.99,152.09,MORTGAGE,70008.0,Fully Paid,debt_consolidation,RI,6.03,14,37,5274.042674,0
18345,15000,15000,36 months,7.66,467.7,MORTGAGE,47000.0,Fully Paid,small_business,AK,19.86,10,26,16838.43799,0
18346,4500,4500,36 months,11.49,148.38,MORTGAGE,54196.0,Fully Paid,credit_card,MA,14.57,13,27,4780.108629,0
18347,9300,9300,60 months,14.27,217.7,MORTGAGE,75000.0,Fully Paid,other,IL,3.62,6,21,10541.08782,0
18349,25000,25000,36 months,15.33,870.71,MORTGAGE,139000.0,Does not meet the credit policy. Status:Fully Paid,small_business,TX,16.16,14,26,31348.03538,0
18350,4800,4800,60 months,21.74,131.87,RENT,24000.0,Fully Paid,debt_consolidation,NY,18.15,28,34,7206.450736,0
18351,24000,15100,60 months,12.23,337.65,RENT,48980.0,Fully Paid,debt_consolidation,NY,2.89,3,24,19961.09298,0
18352,12000,12000,36 months,9.63,385.14,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,other,MA,7.41,11,17,13864.67511,0
18353,19200,19200,60 months,22.85,539.61,RENT,80000.0,Charged Off,other,IL,9.95,8,20,8517.6,1
18354,22000,22000,60 months,12.69,497.09,MORTGAGE,91663.0,Current,credit_card,MN,11.98,7,22,26816.08,0
18355,3000,3000,36 months,7.51,93.34,RENT,42000.0,Fully Paid,major_purchase,CT,11.31,9,10,3356.915446,0
18356,2500,2500,60 months,11.86,55.44,RENT,84996.0,Fully Paid,other,NY,3.28,6,14,2985.858439,0
18357,10800,10800,60 months,19.36,282.31,RENT,37740.0,Fully Paid,debt_consolidation,CO,22.03,4,11,14802.95745,0
18358,4000,4000,36 months,5.42,120.64,RENT,36000.0,Fully Paid,debt_consolidation,CA,20.73,6,20,4317.851577,0
18359,11000,11000,36 months,13.79,374.84,RENT,44000.0,Fully Paid,credit_card,SC,14.97,7,7,13468.4588,0
18360,2800,2800,60 months,16.4,68.69,MORTGAGE,42000.0,Fully Paid,debt_consolidation,CA,4.43,12,36,3659.507649,0
18363,7500,7500,36 months,13.49,254.48,MORTGAGE,145900.0,Charged Off,credit_card,DC,9.58,13,32,3053.64,1
