,Airline,Source,Destination,Total_Stops,Price,Year,Total_duration,Dep_time_of_day,Arrival_time_of_day
10004,Vistara,Banglore,New Delhi,0,11598,2019,175,Evening,Night
10005,Multiple carriers,Delhi,Cochin,1,9149,2019,645,Morning,Evening
10006,Air India,Kolkata,Banglore,0,4145,2019,155,Evening,Night
10007,GoAir,Delhi,Cochin,1,6195,2019,540,Morning,Evening
10008,IndiGo,Delhi,Cochin,1,6979,2019,575,Morning,Evening
10009,Air India,Banglore,New Delhi,0,7276,2019,170,Afternoon,Afternoon
10010,SpiceJet,Delhi,Cochin,1,4760,2019,270,Morning,Afternoon
10011,Vistara,Chennai,Kolkata,0,11982,2019,140,Evening,Evening
10012,IndiGo,Chennai,Kolkata,0,5277,2019,140,Night,Night
10013,Air India,Delhi,Cochin,1,8372,2019,700,Evening,Morning
10014,IndiGo,Kolkata,Banglore,1,4226,2019,220,Evening,Night
10015,IndiGo,Chennai,Kolkata,0,3597,2019,140,Evening,Evening
10016,Multiple carriers,Delhi,Cochin,1,7005,2019,735,Morning,Evening
10017,Multiple carriers,Delhi,Cochin,1,8018,2019,545,Morning,Afternoon
10018,Jet Airways,Delhi,Cochin,1,10577,2019,1395,Evening,Evening
10019,Jet Airways,Delhi,Cochin,2,11507,2019,810,Night,Evening
10021,Jet Airways,Mumbai,Hyderabad,0,4160,2019,90,Morning,Morning
10022,Jet Airways,Delhi,Cochin,1,14714,2019,1485,Evening,Evening
10023,Jet Airways,Mumbai,Hyderabad,0,5678,2019,85,Night,Night
10024,Air India,Kolkata,Banglore,2,13873,2019,1100,Morning,Night
10025,Multiple carriers,Delhi,Cochin,1,11264,2019,520,Morning,Evening
10026,Jet Airways,Kolkata,Banglore,1,11134,2019,405,Afternoon,Evening
10027,Air Asia,Delhi,Cochin,1,6151,2019,330,Afternoon,Night
10028,Jet Airways,Kolkata,Banglore,1,10844,2019,845,Night,Evening
10029,Jet Airways,Delhi,Cochin,2,13014,2019,1615,Morning,Afternoon
10030,Jet Airways,Mumbai,Hyderabad,0,4995,2019,90,Morning,Morning
10031,IndiGo,Kolkata,Banglore,0,4174,2019,155,Afternoon,Evening
10032,Air India,Banglore,New Delhi,0,12841,2019,170,Afternoon,Afternoon
10033,Jet Airways,Kolkata,Banglore,1,13067,2019,1685,Evening,Evening
10034,Jet Airways,Delhi,Cochin,1,10262,2019,1620,Afternoon,Evening
10035,IndiGo,Banglore,Delhi,0,4423,2019,170,Morning,Afternoon
10036,Jet Airways,Kolkata,Banglore,1,8586,2019,585,Evening,Night
10037,Jet Airways,Kolkata,Banglore,1,9663,2019,730,Evening,Morning
10038,IndiGo,Delhi,Cochin,1,6069,2019,300,Afternoon,Evening
10039,Air India,Chennai,Kolkata,0,4667,2019,135,Morning,Afternoon
10040,Jet Airways,Delhi,Cochin,1,12373,2019,1270,Evening,Evening
10041,Jet Airways,Kolkata,Banglore,1,13941,2019,1055,Afternoon,Morning
10042,IndiGo,Mumbai,Hyderabad,0,3175,2019,85,Morning,Morning
10043,Air India,Delhi,Cochin,1,8372,2019,1335,Evening,Evening
10044,Vistara,Banglore,Delhi,0,5613,2019,155,Evening,Evening
10045,IndiGo,Delhi,Cochin,1,7144,2019,895,Morning,Night
10046,Jet Airways,Kolkata,Banglore,1,14571,2019,590,Morning,Afternoon
10047,IndiGo,Chennai,Kolkata,0,5277,2019,140,Night,Night
10048,Jet Airways,Mumbai,Hyderabad,0,2759,2019,90,Morning,Morning
10049,Air Asia,Kolkata,Banglore,1,5192,2019,955,Morning,Night
10050,Jet Airways,Delhi,Cochin,1,14714,2019,715,Morning,Evening
10051,Air India,Delhi,Cochin,2,10336,2019,435,Afternoon,Evening
10053,Jet Airways,Kolkata,Banglore,1,7064,2019,1025,Morning,Night
10054,Jet Airways,Delhi,Cochin,2,14441,2019,425,Night,Afternoon
10055,Multiple carriers,Delhi,Cochin,1,17493,2019,755,Afternoon,Night
10056,Jet Airways,Kolkata,Banglore,1,10844,2019,1595,Evening,Night
10057,SpiceJet,Mumbai,Hyderabad,0,2753,2019,90,Night,Morning
10058,Jet Airways,Delhi,Cochin,1,12898,2019,1225,Morning,Night
10059,Jet Airways,Banglore,Delhi,0,7229,2019,185,Evening,Night
10060,Air India,Delhi,Cochin,2,8603,2019,1180,Afternoon,Morning
10062,Jet Airways,Delhi,Cochin,2,18804,2019,440,Morning,Evening
10063,Air Asia,Delhi,Cochin,1,7452,2019,870,Morning,Night
10064,SpiceJet,Banglore,Delhi,0,3971,2019,170,Morning,Afternoon
10065,IndiGo,Banglore,Delhi,0,3943,2019,170,Morning,Afternoon
10066,IndiGo,Banglore,New Delhi,1,9165,2019,300,Afternoon,Evening
10068,SpiceJet,Banglore,Delhi,0,3625,2019,170,Morning,Afternoon
10069,Jet Airways,Delhi,Cochin,1,10262,2019,1235,Afternoon,Afternoon
10070,Jet Airways,Kolkata,Banglore,1,14388,2019,800,Evening,Morning
10071,Multiple carriers,Delhi,Cochin,1,15058,2019,675,Morning,Evening
10072,Air India,Delhi,Cochin,1,14882,2019,1360,Morning,Morning
10073,IndiGo,Banglore,Delhi,0,4591,2019,170,Morning,Afternoon
10074,SpiceJet,Kolkata,Banglore,0,3841,2019,155,Morning,Morning
10075,Jet Airways,Kolkata,Banglore,1,14781,2019,590,Morning,Evening
10076,SpiceJet,Kolkata,Banglore,0,3841,2019,140,Night,Night
10077,Multiple carriers,Delhi,Cochin,1,13377,2019,630,Afternoon,Night
10078,Jet Airways,Delhi,Cochin,2,13014,2019,535,Evening,Night
10079,Multiple carriers,Delhi,Cochin,1,14848,2019,375,Afternoon,Evening
10080,Air India,Kolkata,Banglore,0,4145,2019,155,Evening,Night
10081,IndiGo,Chennai,Kolkata,0,3850,2019,140,Morning,Morning
10082,Air India,Kolkata,Banglore,1,10413,2019,805,Morning,Evening
10083,IndiGo,Delhi,Cochin,1,6104,2019,630,Afternoon,Night
10084,IndiGo,Banglore,Delhi,0,3943,2019,170,Morning,Afternoon
10085,Jet Airways,Kolkata,Banglore,1,8529,2019,665,Evening,Morning
10086,Jet Airways,Delhi,Cochin,1,10262,2019,825,Night,Afternoon
10087,Jet Airways,Kolkata,Banglore,1,14151,2019,1540,Evening,Night
10088,Air Asia,Kolkata,Banglore,2,5192,2019,500,Afternoon,Night
10089,Jet Airways,Kolkata,Banglore,1,9663,2019,875,Afternoon,Night
10090,GoAir,Banglore,Delhi,0,4632,2019,175,Morning,Morning
10091,IndiGo,Delhi,Cochin,1,5073,2019,305,Evening,Night
10092,Multiple carriers,Delhi,Cochin,1,9526,2019,535,Morning,Evening
10093,IndiGo,Banglore,Delhi,0,4423,2019,170,Night,Morning
10094,IndiGo,Mumbai,Hyderabad,0,2227,2019,95,Evening,Evening
10095,Vistara,Banglore,New Delhi,0,5403,2019,160,Morning,Afternoon
10096,IndiGo,Chennai,Kolkata,0,3858,2019,140,Evening,Evening
10097,Jet Airways,Delhi,Cochin,2,18752,2019,1745,Afternoon,Evening
10098,Jet Airways,Kolkata,Banglore,1,9663,2019,330,Morning,Afternoon
10099,Jet Airways,Delhi,Cochin,2,12819,2019,1045,Evening,Afternoon
10100,Multiple carriers,Delhi,Cochin,1,6883,2019,720,Morning,Evening
10101,Multiple carriers,Delhi,Cochin,1,7198,2019,390,Evening,Night
10102,Air India,Banglore,New Delhi,0,7801,2019,165,Morning,Afternoon
10103,IndiGo,Banglore,Delhi,0,4823,2019,175,Evening,Evening
10104,Jet Airways,Kolkata,Banglore,1,9663,2019,1610,Morning,Morning
10105,Jet Airways,Kolkata,Banglore,1,12121,2019,1480,Evening,Evening
10106,Vistara,Kolkata,Banglore,1,8085,2019,1625,Evening,Night
10107,IndiGo,Banglore,New Delhi,1,8662,2019,295,Afternoon,Evening
10108,Jet Airways,Delhi,Cochin,1,6017,2019,1250,Night,Evening
10109,SpiceJet,Chennai,Kolkata,0,3859,2019,135,Morning,Afternoon
10110,Multiple carriers,Delhi,Cochin,1,7564,2019,860,Night,Evening
10111,SpiceJet,Banglore,Delhi,0,3919,2019,160,Night,Morning
10114,Jet Airways,Delhi,Cochin,0,5443,2019,195,Morning,Afternoon
10116,Jet Airways,Kolkata,Banglore,1,13364,2019,400,Afternoon,Evening
10117,Jet Airways,Delhi,Cochin,1,12239,2019,660,Morning,Evening
10118,IndiGo,Kolkata,Banglore,1,4966,2019,275,Morning,Afternoon
10119,IndiGo,Banglore,New Delhi,0,6144,2019,165,Morning,Morning
10120,Jet Airways,Delhi,Cochin,1,12373,2019,1680,Afternoon,Evening
10121,Air India,Banglore,New Delhi,2,10835,2019,1900,Morning,Afternoon
10122,Air India,Delhi,Cochin,1,7952,2019,1640,Morning,Morning
10123,IndiGo,Banglore,Delhi,0,3419,2019,165,Night,Night
10124,Multiple carriers,Delhi,Cochin,1,10197,2019,525,Night,Afternoon
10125,IndiGo,Delhi,Cochin,1,5883,2019,895,Morning,Night
10126,Air India,Chennai,Kolkata,0,4667,2019,135,Morning,Afternoon
10127,IndiGo,Delhi,Cochin,2,6223,2019,985,Night,Evening
10128,Jet Airways,Kolkata,Banglore,1,7757,2019,665,Evening,Morning
10129,IndiGo,Banglore,New Delhi,1,11873,2019,300,Afternoon,Evening
10130,Jet Airways,Kolkata,Banglore,1,10844,2019,665,Evening,Morning
10131,IndiGo,Delhi,Cochin,1,7189,2019,345,Evening,Night
10132,Jet Airways,Delhi,Cochin,1,10262,2019,885,Evening,Afternoon
10133,Air Asia,Kolkata,Banglore,0,5989,2019,150,Evening,Night
10134,IndiGo,Mumbai,Hyderabad,0,2227,2019,90,Evening,Night
10135,Jet Airways,Mumbai,Hyderabad,0,4995,2019,90,Morning,Morning
10136,Jet Airways,Kolkata,Banglore,1,14231,2019,1695,Afternoon,Evening
10137,Jet Airways,Kolkata,Banglore,1,10844,2019,1400,Evening,Evening
10138,GoAir,Delhi,Cochin,1,5628,2019,455,Night,Afternoon
10139,Jet Airways,Kolkata,Banglore,1,10844,2019,1285,Evening,Afternoon
10140,Multiple carriers,Delhi,Cochin,1,8937,2019,645,Morning,Evening
10141,IndiGo,Kolkata,Banglore,0,5618,2019,155,Afternoon,Afternoon
10142,Air India,Delhi,Cochin,1,6674,2019,735,Morning,Evening
10143,GoAir,Banglore,Delhi,0,3898,2019,170,Morning,Afternoon
10144,Jet Airways,Kolkata,Banglore,1,10844,2019,1550,Evening,Evening
10145,Air India,Delhi,Cochin,2,13381,2019,1380,Evening,Evening
10147,Jet Airways,Delhi,Cochin,1,17024,2019,655,Evening,Night
10148,IndiGo,Delhi,Cochin,1,7398,2019,345,Evening,Night
10149,Air India,Banglore,New Delhi,2,17461,2019,435,Morning,Evening
10150,Jet Airways,Kolkata,Banglore,1,13731,2019,735,Evening,Morning
10151,Jet Airways,Banglore,New Delhi,1,13555,2019,920,Afternoon,Morning
10152,IndiGo,Kolkata,Banglore,0,4804,2019,155,Evening,Evening
10153,Jet Airways,Delhi,Cochin,1,16289,2019,715,Morning,Evening
10154,IndiGo,Delhi,Cochin,1,7520,2019,425,Night,Afternoon
10155,IndiGo,Delhi,Cochin,1,7503,2019,895,Morning,Night
10156,Multiple carriers,Delhi,Cochin,1,8601,2019,650,Morning,Evening
10157,Jet Airways,Kolkata,Banglore,1,7064,2019,1655,Morning,Afternoon
10158,Air Asia,Kolkata,Banglore,1,5192,2019,710,Morning,Evening
10159,SpiceJet,Kolkata,Banglore,1,9158,2019,330,Afternoon,Evening
10161,Multiple carriers,Delhi,Cochin,1,7038,2019,660,Morning,Evening
10162,IndiGo,Banglore,New Delhi,0,7303,2019,170,Night,Night
10163,IndiGo,Banglore,New Delhi,1,8021,2019,285,Night,Morning
10164,Multiple carriers,Delhi,Cochin,1,14323,2019,555,Morning,Evening
10165,Air India,Kolkata,Banglore,1,10203,2019,805,Morning,Evening
10166,Multiple carriers,Delhi,Cochin,1,7408,2019,390,Evening,Night
10167,IndiGo,Mumbai,Hyderabad,0,2227,2019,85,Evening,Night
10168,Multiple carriers,Delhi,Cochin,1,16108,2019,465,Morning,Evening
10169,Jet Airways,Delhi,Cochin,1,10262,2019,1100,Evening,Afternoon
10170,Jet Airways,Delhi,Cochin,1,14714,2019,600,Morning,Evening
10171,Jet Airways,Delhi,Cochin,1,10262,2019,1210,Night,Evening
10172,IndiGo,Delhi,Cochin,1,7640,2019,490,Afternoon,Night
10173,Vistara,Kolkata,Banglore,1,8610,2019,700,Morning,Evening
10174,Jet Airways,Delhi,Cochin,1,12767,2019,650,Morning,Evening
10175,IndiGo,Delhi,Cochin,1,6093,2019,730,Morning,Evening
10176,IndiGo,Delhi,Cochin,1,6442,2019,560,Morning,Afternoon
10177,Jet Airways,Banglore,Delhi,0,4030,2019,165,Morning,Morning
10178,Multiple carriers,Delhi,Cochin,1,7408,2019,480,Afternoon,Evening
10179,Multiple carriers,Delhi,Cochin,1,10696,2019,545,Morning,Afternoon
10180,SpiceJet,Kolkata,Banglore,0,6982,2019,150,Morning,Morning
10181,IndiGo,Mumbai,Hyderabad,0,2754,2019,90,Evening,Evening
10184,IndiGo,Mumbai,Hyderabad,0,2754,2019,85,Afternoon,Afternoon
10185,IndiGo,Delhi,Cochin,1,6758,2019,965,Night,Evening
10186,Air India,Delhi,Cochin,0,6934,2019,180,Afternoon,Evening
10187,Jet Airways,Delhi,Cochin,2,18799,2019,805,Night,Evening
10188,Jet Airways,Mumbai,Hyderabad,0,5678,2019,90,Evening,Evening
10190,Jet Airways,Banglore,Delhi,0,4544,2019,180,Evening,Night
10191,Jet Airways,Kolkata,Banglore,1,7757,2019,1285,Evening,Afternoon
10192,IndiGo,Delhi,Cochin,1,6373,2019,310,Evening,Night
10194,IndiGo,Kolkata,Banglore,0,5644,2019,150,Afternoon,Afternoon
10195,Jet Airways,Kolkata,Banglore,1,13067,2019,1480,Evening,Evening
10196,Multiple carriers,Delhi,Cochin,1,6513,2019,540,Morning,Afternoon
10197,IndiGo,Mumbai,Hyderabad,0,4392,2019,90,Afternoon,Afternoon
10198,IndiGo,Kolkata,Banglore,0,4778,2019,170,Night,Morning
10199,Jet Airways,Kolkata,Banglore,1,10844,2019,1485,Evening,Evening
10200,Air India,Kolkata,Banglore,2,12723,2019,1840,Night,Afternoon
10201,Jet Airways,Kolkata,Banglore,1,11134,2019,725,Evening,Morning
10202,Jet Airways,Banglore,Delhi,0,7229,2019,185,Evening,Night
10203,Jet Airways,Delhi,Cochin,1,10262,2019,1015,Morning,Night
10204,IndiGo,Kolkata,Banglore,0,4778,2019,170,Night,Morning
10205,IndiGo,Banglore,New Delhi,0,8033,2019,170,Night,Night
10206,Air India,Delhi,Cochin,1,8425,2019,1535,Night,Morning
10208,Multiple carriers,Delhi,Cochin,1,15411,2019,595,Morning,Evening
10209,Air India,Delhi,Cochin,2,10975,2019,1220,Afternoon,Morning
10210,Air India,Kolkata,Banglore,1,6535,2019,1700,Afternoon,Evening
10211,Jet Airways,Kolkata,Banglore,1,8355,2019,435,Morning,Evening
10212,SpiceJet,Chennai,Kolkata,0,3543,2019,140,Evening,Evening
10213,Vistara,Kolkata,Banglore,1,12102,2019,1345,Evening,Evening
10214,Jet Airways,Kolkata,Banglore,1,9314,2019,1005,Evening,Morning
10215,IndiGo,Delhi,Cochin,1,7503,2019,415,Evening,Night
10216,SpiceJet,Delhi,Cochin,1,9748,2019,310,Morning,Morning
10217,IndiGo,Kolkata,Banglore,0,4804,2019,155,Evening,Evening
10218,Jet Airways,Kolkata,Banglore,1,8586,2019,590,Morning,Afternoon
10219,Jet Airways,Delhi,Cochin,2,13882,2019,1630,Morning,Afternoon
10220,Jet Airways,Banglore,Delhi,0,7229,2019,175,Afternoon,Evening
10221,Air India,Mumbai,Hyderabad,0,2575,2019,80,Morning,Morning
10222,IndiGo,Banglore,Delhi,0,3943,2019,180,Evening,Night
10223,SpiceJet,Delhi,Cochin,1,4760,2019,270,Morning,Afternoon
10224,Jet Airways,Kolkata,Banglore,1,8824,2019,965,Morning,Night
10225,Air India,Delhi,Cochin,1,6902,2019,615,Morning,Evening
10226,Air Asia,Delhi,Cochin,1,6151,2019,865,Afternoon,Morning
10228,Jet Airways,Banglore,New Delhi,1,11087,2019,280,Night,Morning
10229,Air Asia,Kolkata,Banglore,0,5964,2019,150,Evening,Night
10230,Jet Airways,Kolkata,Banglore,1,14151,2019,1540,Evening,Night
10231,Jet Airways,Kolkata,Banglore,1,11467,2019,1730,Morning,Afternoon
10232,SpiceJet,Kolkata,Banglore,0,3873,2019,140,Night,Night
10233,Multiple carriers,Delhi,Cochin,1,13542,2019,635,Afternoon,Night
10234,Jet Airways,Kolkata,Banglore,1,10844,2019,735,Evening,Morning
10235,IndiGo,Banglore,New Delhi,0,6144,2019,165,Night,Night
10236,Jet Airways,Delhi,Cochin,1,10262,2019,300,Afternoon,Evening
10237,Air Asia,Banglore,Delhi,0,3383,2019,165,Morning,Afternoon
10238,Air India,Kolkata,Banglore,1,10413,2019,1615,Evening,Evening
10239,Jet Airways,Kolkata,Banglore,1,13994,2019,575,Morning,Evening
10240,Air India,Kolkata,Banglore,2,13143,2019,1045,Night,Night
10241,Multiple carriers,Delhi,Cochin,1,13069,2019,625,Morning,Evening
10243,GoAir,Banglore,Delhi,0,3898,2019,165,Evening,Night
10244,Jet Airways,Kolkata,Banglore,1,13941,2019,475,Morning,Afternoon
10245,Air India,Banglore,New Delhi,1,6383,2019,1490,Morning,Morning
10246,Multiple carriers,Delhi,Cochin,1,10406,2019,835,Morning,Evening
10247,IndiGo,Delhi,Cochin,1,5883,2019,630,Afternoon,Night
10248,IndiGo,Delhi,Cochin,1,6838,2019,615,Morning,Evening
10249,Jet Airways,Kolkata,Banglore,1,14781,2019,800,Morning,Evening
10250,Jet Airways,Delhi,Cochin,1,10577,2019,520,Evening,Night
10251,Multiple carriers,Delhi,Cochin,1,9646,2019,565,Afternoon,Night
10252,Vistara,Delhi,Cochin,0,6216,2019,190,Morning,Morning
10253,Jet Airways,Delhi,Cochin,0,9564,2019,195,Morning,Afternoon
10254,Jet Airways,Kolkata,Banglore,1,14781,2019,450,Evening,Night
10255,Jet Airways,Banglore,Delhi,0,7229,2019,180,Morning,Morning
10256,IndiGo,Kolkata,Banglore,0,4148,2019,165,Night,Night
10257,Multiple carriers,Delhi,Cochin,1,7268,2019,455,Morning,Evening
10258,Air India,Kolkata,Banglore,0,6245,2019,150,Afternoon,Afternoon
10260,Air Asia,Banglore,Delhi,0,4483,2019,170,Night,Night
10261,Jet Airways,Delhi,Cochin,1,11627,2019,1570,Night,Night
10262,Vistara,Kolkata,Banglore,1,13310,2019,970,Evening,Morning
10263,Jet Airways,Banglore,Delhi,0,7754,2019,185,Evening,Night
10264,IndiGo,Mumbai,Hyderabad,0,2754,2019,90,Evening,Evening
10267,Air India,Delhi,Cochin,2,11447,2019,1580,Morning,Morning
10268,Jet Airways,Delhi,Cochin,2,18799,2019,1380,Night,Night
10269,IndiGo,Kolkata,Banglore,0,4462,2019,155,Afternoon,Evening
10270,Jet Airways,Kolkata,Banglore,1,13067,2019,1365,Evening,Evening
10271,Jet Airways,Kolkata,Banglore,1,12681,2019,1495,Evening,Evening
10272,Vistara,Chennai,Kolkata,0,3687,2019,135,Morning,Morning
10273,IndiGo,Delhi,Cochin,1,6628,2019,485,Evening,Night
10274,Air India,Delhi,Cochin,1,13832,2019,600,Evening,Morning
10276,Air India,Kolkata,Banglore,2,10676,2019,1390,Afternoon,Morning
10277,Jet Airways,Delhi,Cochin,1,14714,2019,335,Night,Night
10278,Jet Airways,Delhi,Cochin,1,10262,2019,1395,Evening,Evening
10279,IndiGo,Mumbai,Hyderabad,0,2754,2019,90,Evening,Evening
10280,Air Asia,Kolkata,Banglore,1,6785,2019,920,Morning,Night
10281,Multiple carriers,Delhi,Cochin,1,14067,2019,570,Afternoon,Night
10282,Jet Airways,Delhi,Cochin,2,15318,2019,505,Evening,Night
10283,Jet Airways,Delhi,Cochin,1,14053,2019,610,Evening,Night
10284,Jet Airways,Mumbai,Hyderabad,0,8040,2019,85,Morning,Morning
10285,Air India,Kolkata,Banglore,2,12723,2019,1625,Night,Morning
10286,Jet Airways,Delhi,Cochin,1,10262,2019,1355,Afternoon,Afternoon
10287,Air Asia,Delhi,Cochin,1,6151,2019,865,Afternoon,Morning
10288,SpiceJet,Delhi,Cochin,1,5409,2019,295,Evening,Night
10289,Vistara,Kolkata,Banglore,1,9345,2019,1440,Evening,Evening
10290,Air India,Delhi,Cochin,2,12646,2019,1820,Afternoon,Evening
10292,IndiGo,Mumbai,Hyderabad,0,4784,2019,90,Afternoon,Evening
10293,Jet Airways,Delhi,Cochin,1,12242,2019,395,Evening,Night
10294,Air Asia,Kolkata,Banglore,1,11323,2019,720,Night,Morning
10295,Air Asia,Kolkata,Banglore,0,4409,2019,150,Evening,Night
10296,Jet Airways,Banglore,New Delhi,1,16736,2019,745,Morning,Evening
10297,Air India,Mumbai,Hyderabad,0,3100,2019,75,Evening,Evening
10299,IndiGo,Kolkata,Banglore,0,4804,2019,150,Afternoon,Afternoon
10300,Vistara,Kolkata,Banglore,1,9555,2019,790,Morning,Evening
10301,Jet Airways,Delhi,Cochin,1,10262,2019,1295,Afternoon,Afternoon
10302,Air Asia,Kolkata,Banglore,0,5964,2019,150,Evening,Night
10303,IndiGo,Delhi,Cochin,1,6386,2019,345,Night,Morning
10304,Air India,Delhi,Cochin,1,6377,2019,675,Morning,Evening
10305,SpiceJet,Chennai,Kolkata,0,3807,2019,135,Morning,Morning
10306,Multiple carriers,Delhi,Cochin,1,13377,2019,570,Afternoon,Night
10307,SpiceJet,Kolkata,Banglore,0,3841,2019,145,Morning,Morning
10308,Air India,Kolkata,Banglore,1,6528,2019,1440,Afternoon,Afternoon
10309,Air India,Mumbai,Hyderabad,0,3100,2019,80,Morning,Morning
10310,Vistara,Chennai,Kolkata,0,3687,2019,135,Morning,Morning
10311,Jet Airways,Banglore,New Delhi,1,14815,2019,1265,Morning,Night
10312,IndiGo,Banglore,Delhi,0,3943,2019,170,Night,Morning
10313,Jet Airways,Delhi,Cochin,1,14714,2019,450,Evening,Night
10314,SpiceJet,Kolkata,Banglore,1,4859,2019,315,Afternoon,Evening
10315,Jet Airways,Kolkata,Banglore,1,10844,2019,510,Afternoon,Night
10316,IndiGo,Banglore,New Delhi,1,4410,2019,295,Afternoon,Evening
10317,IndiGo,Mumbai,Hyderabad,0,2754,2019,90,Night,Night
10318,Jet Airways,Banglore,Delhi,0,7229,2019,180,Evening,Night
10319,IndiGo,Banglore,New Delhi,0,5694,2019,170,Night,Night
10320,Multiple carriers,Delhi,Cochin,1,9424,2019,510,Evening,Night
10321,Jet Airways,Delhi,Cochin,1,10262,2019,1395,Evening,Evening
10322,Air India,Delhi,Cochin,2,12199,2019,865,Evening,Morning
10323,Vistara,Banglore,Delhi,0,4668,2019,170,Morning,Afternoon
10324,Jet Airways,Banglore,New Delhi,1,7832,2019,1140,Night,Night
10325,SpiceJet,Banglore,New Delhi,0,4945,2019,175,Morning,Afternoon
10327,SpiceJet,Kolkata,Banglore,0,3841,2019,155,Morning,Morning
10328,GoAir,Banglore,Delhi,0,4239,2019,165,Evening,Night
10329,Jet Airways,Banglore,New Delhi,1,14815,2019,640,Afternoon,Night
10330,Jet Airways,Delhi,Cochin,2,13014,2019,560,Morning,Evening
10331,Multiple carriers,Delhi,Cochin,1,11789,2019,520,Morning,Evening
10332,Jet Airways,Kolkata,Banglore,1,10031,2019,540,Evening,Night
10333,Air India,Kolkata,Banglore,2,13616,2019,1915,Morning,Evening
10334,Multiple carriers,Delhi,Cochin,1,6838,2019,395,Evening,Night
10335,Jet Airways,Banglore,Delhi,0,7229,2019,180,Evening,Evening
10336,IndiGo,Banglore,Delhi,0,4990,2019,165,Morning,Morning
10337,GoAir,Delhi,Cochin,1,5752,2019,355,Morning,Afternoon
10338,Multiple carriers,Delhi,Cochin,2,18191,2019,625,Afternoon,Night
10339,Jet Airways,Kolkata,Banglore,1,10539,2019,800,Evening,Morning
10340,Air Asia,Delhi,Cochin,1,8327,2019,865,Afternoon,Morning
10341,Jet Airways,Kolkata,Banglore,1,10844,2019,510,Afternoon,Night
10342,SpiceJet,Kolkata,Banglore,0,3873,2019,140,Night,Night
10343,Jet Airways,Banglore,New Delhi,1,13555,2019,780,Evening,Morning
10344,Jet Airways,Kolkata,Banglore,1,10844,2019,1335,Evening,Evening
10345,Vistara,Banglore,Delhi,0,5403,2019,170,Evening,Night
10346,Air India,Kolkata,Banglore,0,4145,2019,155,Evening,Night
10347,Jet Airways,Delhi,Cochin,1,10577,2019,1425,Evening,Evening
10348,Air India,Delhi,Cochin,2,9925,2019,1420,Morning,Morning
10349,IndiGo,Mumbai,Hyderabad,0,2754,2019,90,Evening,Evening
10350,Air India,Kolkata,Banglore,1,7662,2019,1700,Afternoon,Evening
10351,Jet Airways,Mumbai,Hyderabad,1,22294,2019,815,Night,Afternoon
10352,IndiGo,Banglore,New Delhi,0,6144,2019,170,Afternoon,Afternoon
10354,Multiple carriers,Delhi,Cochin,1,12327,2019,755,Afternoon,Night
10355,SpiceJet,Mumbai,Hyderabad,0,2437,2019,80,Afternoon,Afternoon
10356,SpiceJet,Mumbai,Hyderabad,0,2753,2019,90,Night,Morning
10357,Jet Airways,Kolkata,Banglore,1,14151,2019,840,Morning,Night
10358,Vistara,Chennai,Kolkata,0,11982,2019,140,Evening,Evening
10359,IndiGo,Delhi,Cochin,2,9413,2019,565,Morning,Evening
10360,Air India,Delhi,Cochin,2,13022,2019,1560,Evening,Evening
10361,GoAir,Kolkata,Banglore,1,3673,2019,475,Morning,Afternoon
10362,Jet Airways,Delhi,Cochin,1,15764,2019,365,Night,Night
10363,Jet Airways,Delhi,Cochin,2,12609,2019,910,Evening,Afternoon
10365,Vistara,Banglore,Delhi,0,5613,2019,170,Morning,Afternoon
10366,Multiple carriers,Delhi,Cochin,1,6630,2019,870,Night,Evening
10367,Jet Airways,Mumbai,Hyderabad,0,5678,2019,90,Evening,Evening
10368,Jet Airways,Banglore,New Delhi,1,7045,2019,530,Night,Morning
10369,IndiGo,Kolkata,Banglore,0,4148,2019,155,Afternoon,Afternoon
10370,Air India,Banglore,New Delhi,1,11003,2019,745,Morning,Night
