Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,1st_Flr_SF,2nd_Flr_SF,Full_Bath,Half_Bath,TotRms_AbvGrd,Fireplaces,Garage_Yr_Blt,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Yr_Sold,SalePrice
60,10914,3,3,1929,1950,0,0,715,715,715,0,1,0,4,0,1967,2,660,0,0,75,0,112,2006,68000
60,7008,4,8,1900,1998,0,0,448,448,448,272,1,0,5,0,1900,1,280,0,0,70,0,0,2006,86900
60,10800,5,6,1920,1950,821,0,299,1120,1130,0,1,0,5,1,1970,2,720,229,0,0,0,0,2006,120000
60,7200,6,8,1915,1950,338,0,325,663,774,821,2,0,7,1,1974,2,528,49,0,231,0,0,2006,155500
60,10818,4,4,1910,1950,0,0,1077,1077,981,779,1,1,7,1,1935,2,648,120,0,96,0,0,2006,80000
60,10410,3,4,1915,1950,0,0,672,672,694,520,1,0,6,0,1998,3,936,216,0,160,0,0,2006,105000
60,10800,5,4,1900,1970,664,0,290,954,1766,648,2,0,10,1,1970,2,520,142,0,0,0,0,2006,160000
60,10800,5,8,1936,1989,626,0,170,796,1096,370,2,0,7,1,1950,2,566,436,21,0,0,0,2006,170000
84,8658,6,5,1965,1965,643,0,445,1088,1324,0,2,0,6,1,1965,2,440,0,138,0,0,0,2006,160000
85,13400,5,5,1966,1966,516,128,380,1024,1086,0,1,0,6,1,1966,2,484,0,0,0,0,0,2006,159950
83,10184,6,5,1963,1963,580,0,503,1083,1146,0,1,0,6,1,1963,1,294,345,75,0,0,0,2006,165000
77,9786,6,7,1962,1981,600,0,312,912,1085,649,1,1,7,1,1962,2,440,0,0,0,0,128,2006,159000
77,9510,6,5,1962,1985,701,0,434,1135,1207,0,1,1,6,0,1962,1,264,0,240,0,0,0,2006,147000
66,7800,5,5,1964,1964,312,600,0,912,912,0,1,0,5,0,1964,1,288,0,0,0,0,0,2006,115000
79,8910,6,6,1959,1959,655,0,0,655,1194,0,1,0,6,1,1954,2,539,0,0,192,0,0,2006,159500
60,7332,6,6,1959,1959,414,0,450,864,864,0,1,0,4,0,1959,1,288,168,0,0,0,0,2006,120000
73,7100,5,7,1957,1957,708,0,108,816,816,0,1,0,5,0,1957,1,308,0,0,0,0,0,2006,129900
80,10800,6,6,1961,1992,913,0,400,1313,1773,0,2,0,6,2,1961,2,418,355,98,0,0,144,2006,183000
86,11650,7,5,1959,1959,0,0,0,0,1472,0,2,0,5,1,1959,2,484,0,68,0,0,227,2006,157500
75.21066667,18275,7,8,1962,1998,636,0,802,1438,1900,548,3,0,9,2,1962,2,441,520,102,0,0,0,2006,277500
47,16321,5,6,1957,1997,1277,0,207,1484,1600,0,1,0,6,2,1957,1,319,288,258,0,0,0,2006,207500
60,12144,4,6,1950,1950,455,0,455,910,910,611,1,1,6,0,1950,1,597,199,0,168,0,0,2006,147500
60,10800,4,4,1949,1950,0,0,720,720,720,472,1,1,6,0,0,0,0,0,0,0,0,0,2006,135000
60,7200,5,7,1950,1950,0,0,0,0,1040,0,1,0,5,0,1950,2,625,0,0,0,0,0,2006,109500
60,7200,4,5,1950,1950,0,0,0,0,1040,0,1,0,4,0,1950,2,420,0,29,0,0,0,2006,109900
70,7560,5,5,1959,1959,369,0,671,1040,1040,0,1,0,6,0,1959,1,286,140,0,252,0,0,2006,133700
60,8544,3,4,1950,1950,0,0,0,0,1040,0,2,0,6,0,1950,2,400,0,0,0,0,0,2006,81400
75.21066667,8544,3,4,1949,1950,0,0,0,0,1040,0,2,0,6,0,1949,2,400,0,0,0,0,0,2006,87500
60,8544,3,4,1950,1950,0,0,0,0,1040,0,2,0,6,0,1949,2,400,0,0,0,0,0,2006,93500
75,8512,5,5,1960,1960,0,0,1556,1556,1556,0,2,0,8,0,0,0,0,0,0,0,0,0,2006,119000
70,7945,5,6,1959,1959,179,506,465,1150,1150,0,1,0,6,0,1959,1,300,0,0,0,0,0,2006,141000
70,7000,5,4,1961,1961,781,0,369,1150,1150,0,1,0,6,0,1961,1,288,0,0,0,0,162,2006,146000
69,7590,6,5,1966,1966,512,0,148,660,660,688,1,1,6,1,1966,2,453,188,108,0,0,0,2006,155000
69,10205,5,5,1962,1962,784,0,141,925,999,0,1,0,6,0,1962,1,300,150,72,0,0,0,2006,134500
74,7400,7,6,1962,1962,809,0,236,1045,1045,0,1,0,6,0,1962,2,528,0,0,0,0,0,2006,120000
70,7000,5,6,1962,1962,468,0,396,864,864,0,1,0,5,0,1962,1,336,0,0,0,0,0,2006,105000
70,7000,5,5,1962,1962,953,0,72,1025,1025,0,1,0,6,0,0,0,0,96,80,0,0,0,2006,124000
62,9856,5,8,1900,2005,0,0,716,716,1007,1007,2,0,8,0,1900,2,624,0,72,167,0,0,2006,169000
57,9906,4,4,1925,1950,0,0,686,686,810,518,1,0,8,0,1940,1,210,0,172,60,0,0,2006,107000
60,9600,5,6,1948,1950,276,0,936,1212,1226,442,1,0,6,0,1948,1,240,0,0,140,0,0,2006,135000
60,5520,4,6,1920,1980,284,0,863,1147,1147,510,1,0,9,1,1920,1,162,0,0,0,0,0,2006,111500
60,9600,6,8,1900,2004,381,0,399,780,940,476,1,0,7,0,1956,2,400,0,24,0,0,0,2006,156500
60,9600,7,7,1925,1990,16,0,712,728,832,809,1,1,6,1,1925,2,546,0,0,234,0,0,2006,178000
58,6451,7,7,1900,1970,208,0,504,712,848,580,1,0,7,0,1985,2,576,264,0,84,0,0,2006,139900
66,3960,7,8,1930,1950,0,0,502,502,502,502,1,0,5,1,1930,1,200,280,0,68,0,0,2006,105000
70,5684,6,8,1930,2005,0,0,813,813,813,0,1,0,5,0,1932,1,270,0,113,0,0,0,2006,110000
56,7745,4,6,1900,1950,0,0,938,938,1084,867,2,0,9,0,1993,2,576,0,6,28,0,0,2006,111500
56,7741,6,5,1924,1950,143,72,817,1032,1032,0,1,0,5,0,1995,1,280,0,0,112,0,0,2006,108000
50,5633,5,7,1925,1950,0,0,844,844,844,0,1,0,5,0,1925,1,216,50,81,123,0,0,2006,111500
50,9000,5,6,1880,1991,0,0,636,636,1089,661,1,0,8,0,1937,1,240,0,0,293,0,0,2006,124000
60,7200,4,5,1950,1950,0,0,576,576,864,0,1,0,5,0,1952,1,528,0,0,0,0,115,2006,105000
40,4400,6,8,1920,1950,0,0,648,648,734,384,1,0,6,0,1990,2,440,0,0,0,0,0,2006,116000
42,7614,3,5,1905,1950,0,0,738,738,714,662,1,0,7,0,1930,1,216,0,0,104,0,225,2006,96900
50,6000,5,7,1955,1955,576,0,384,960,960,0,1,0,5,0,1976,2,576,0,0,0,0,0,2006,135500
50,6000,5,7,1924,1950,0,0,816,816,816,750,1,1,7,0,1976,2,450,24,0,296,0,0,2006,139000
52,7830,3,5,1921,1950,416,0,76,492,492,0,1,0,3,0,1921,1,200,0,0,78,0,0,2006,61500
56,9576,6,7,1945,1950,310,0,460,770,885,297,1,1,5,0,1945,1,378,0,0,0,0,0,2006,120000
49,5820,3,8,1955,2005,256,0,906,1162,1163,0,1,0,6,0,1955,1,220,142,98,0,0,0,2006,126175
48,5747,3,4,1920,1950,0,0,798,798,840,0,1,0,5,0,1938,1,250,112,0,0,0,0,2006,64000
69,9142,6,8,1910,1950,0,0,1020,1020,908,1020,2,0,9,0,1910,1,440,0,60,112,0,0,2006,137000
60,9600,4,2,1900,1950,0,0,1095,1095,1095,679,2,0,8,0,1920,3,779,0,0,90,0,0,2006,87000
60,10800,7,7,1914,1970,390,0,490,880,880,888,1,1,6,2,1914,2,320,0,341,0,0,0,2006,163000
70,6300,7,6,1910,2005,0,0,1226,1226,1226,878,2,0,9,0,1910,2,432,0,341,88,0,0,2006,155000
63,5000,5,4,1900,1950,0,0,540,540,889,551,1,0,6,0,1940,1,352,0,0,77,0,0,2006,79000
65,8850,7,6,1916,1950,0,0,815,815,815,875,1,0,7,1,1916,1,225,0,0,330,0,0,2006,144000
60,3600,6,7,1910,1993,0,0,684,684,684,684,1,0,7,0,1930,1,216,0,158,0,0,0,2006,114504
60,7200,7,7,1920,1950,0,0,596,596,998,764,1,1,8,0,1989,2,576,36,0,221,0,0,2006,157000
84,11340,6,5,1923,1950,0,0,1200,1200,1200,0,1,0,7,0,1923,1,312,0,0,228,0,0,2006,125000
90,22950,10,9,1892,1993,0,0,1107,1107,1518,1518,2,1,12,2,1993,3,840,0,260,0,0,410,2006,475000
33,5976,5,7,1920,1950,0,0,624,624,624,624,2,0,8,0,0,0,0,0,130,256,0,0,2006,93500
65,9750,5,5,1958,1958,0,0,960,960,960,0,1,0,5,0,2002,2,624,0,0,0,0,0,2006,125000
63,4761,3,3,1918,1950,0,0,1020,1020,1020,0,1,0,5,0,0,0,0,0,0,105,0,0,2006,64500
55.78947368,7446,4,5,1941,1950,266,0,522,788,788,0,1,0,4,2,0,0,0,0,0,0,0,0,2006,100000
65,6435,6,5,1939,1950,0,0,972,972,972,605,1,0,6,1,1939,1,312,0,0,0,0,0,2006,140200
69,11737,6,7,1924,1996,0,0,848,848,1017,810,1,0,9,1,1943,1,240,27,36,42,0,0,2006,202500
50,5000,6,7,1947,1950,399,0,605,1004,1004,660,2,0,7,2,1950,2,420,0,24,36,0,0,2006,159000
65,7800,5,7,1939,1950,507,0,286,793,793,325,1,0,5,1,1939,2,410,0,0,0,0,271,2006,119900
52,6240,6,6,1934,1950,0,0,816,816,816,0,1,0,6,1,1985,2,528,112,0,0,0,0,2006,114500
55.78947368,6240,5,4,1936,1950,0,0,896,896,896,448,1,0,7,0,1936,1,240,200,114,0,0,0,2006,115000
51,6120,3,5,1930,1950,347,0,381,728,728,434,1,0,6,0,1930,1,258,0,24,0,0,0,2006,75000
51,6120,5,7,1925,1950,489,0,279,768,1015,0,1,0,6,0,1925,1,450,0,0,112,0,120,2006,88000
52,6240,4,5,1947,1950,0,0,0,0,672,240,1,0,3,0,0,0,0,0,0,0,0,0,2006,80500
52,6240,5,6,1928,1950,0,0,1042,1042,1042,534,1,0,8,1,1928,1,225,0,0,0,0,0,2006,149000
51,6120,5,7,1930,1984,0,0,741,741,741,583,1,0,7,0,1930,1,180,0,0,55,0,0,2006,110000
50,6000,6,6,1925,1980,397,0,706,1103,1103,0,1,0,5,1,1976,2,440,166,120,0,0,0,2006,110500
50,6000,5,7,1921,1950,616,0,0,616,616,0,1,0,4,0,1921,1,205,0,0,129,0,0,2006,89000
58,6380,5,6,1922,1950,0,0,993,993,1048,0,1,0,5,1,1922,1,280,0,0,116,0,0,2006,113000
50,11672,5,5,1925,1950,0,0,816,816,816,0,1,0,4,0,1925,1,210,168,0,112,0,0,2006,109000
90,33120,6,5,1962,1962,0,0,1595,1595,1611,875,2,0,8,1,1962,2,576,0,0,0,0,0,2006,220000
60,9873,4,5,1970,1970,789,0,171,960,960,0,1,0,6,0,1970,2,576,0,288,0,0,0,2006,129000
59,5310,6,8,1910,2003,0,0,485,485,1001,634,1,0,5,0,1950,1,255,394,0,0,0,0,2006,117000
153,4118,4,4,1941,1950,0,0,693,693,693,0,1,0,4,0,0,0,0,0,20,0,0,0,2006,52500
60,10320,4,5,1924,1950,0,0,596,596,834,596,2,0,7,0,1924,2,370,218,0,0,0,210,2006,107000
60,7518,5,8,1910,2004,0,0,396,396,665,665,1,0,7,0,2001,1,390,0,72,45,0,0,2006,116500
50,9000,5,4,1919,1950,0,0,610,610,819,0,1,0,4,0,0,0,0,0,0,0,0,0,2006,72000
50,8600,6,6,1937,1950,0,0,780,780,780,596,2,0,7,1,1937,1,198,0,0,0,0,0,2006,119500
60,7200,5,6,1938,1995,0,0,803,803,803,557,1,1,6,0,1951,1,297,0,65,190,0,0,2006,125500
60,9786,3,4,1922,1950,0,0,1007,1007,1077,0,1,0,6,1,1922,1,210,0,100,48,0,0,2006,91000
60,6780,6,8,1935,1982,490,0,30,520,520,0,1,0,5,0,0,0,0,53,0,0,0,0,2006,84500
60,7200,6,6,1930,1950,343,0,641,984,984,0,1,0,6,0,1930,1,308,0,0,164,0,0,2006,90000
82,12375,5,5,1951,1951,329,0,477,806,1081,341,1,0,7,1,1951,1,288,0,0,0,0,0,2006,137500
120,11136,6,5,1964,1964,0,0,1921,1921,1921,0,2,0,8,0,1964,2,576,0,180,0,0,0,2006,150000
100,21370,5,5,1950,1950,0,0,0,0,1640,0,1,0,7,1,1950,2,394,0,0,225,0,0,2006,131000
92,6930,5,4,1958,1958,300,294,468,1062,1352,0,1,0,6,0,1958,1,288,168,0,294,0,0,2006,130000
55,8250,5,7,1935,1950,0,0,0,0,1032,0,1,0,6,1,1939,1,260,0,0,121,0,0,2006,125000
50,5220,5,3,1936,1950,0,0,830,830,879,0,1,0,4,0,1936,1,180,0,108,0,0,0,2006,80000
50,5500,7,5,2004,2004,510,373,190,1073,1073,0,2,0,4,0,2004,1,246,0,120,0,0,0,2006,157000
75,11235,4,5,1963,1979,547,0,504,1051,1382,0,1,1,6,1,1974,2,459,0,82,0,0,0,2006,148000
72,10791,4,5,1967,1967,0,0,0,0,1296,0,2,0,6,0,1967,2,516,0,0,0,0,0,2006,90000
70,8414,6,8,1963,2003,663,0,396,1059,1068,0,1,0,6,0,1963,1,264,192,0,0,0,0,2006,154500
74.55102041,11327,5,6,1967,1967,779,0,285,1064,1064,0,1,0,6,1,1967,2,528,314,48,0,0,0,2006,153600
96,11777,5,6,1966,1966,328,551,285,1164,1320,0,1,0,6,2,1966,2,564,160,68,240,0,0,2006,164500
80,10366,6,7,1964,1964,456,0,456,912,934,0,1,0,4,0,1964,1,336,77,0,0,0,0,2006,132000
75,9000,5,6,1966,1966,773,0,286,1059,1059,0,1,0,6,0,1966,1,286,0,88,0,0,0,2006,142500
74.55102041,11553,5,5,1968,1968,673,0,378,1051,1159,0,1,1,7,1,1968,1,336,466,0,0,0,0,2006,158000
74,7844,6,7,1978,1978,209,0,463,672,672,728,1,1,6,1,1978,2,440,0,0,0,0,0,2006,149500
74.55102041,9535,5,5,1967,1967,194,982,0,1176,1458,0,1,1,7,1,1967,2,512,284,0,0,0,0,2006,165000
78,10335,5,6,1968,1993,570,0,891,1461,1721,0,2,1,7,1,1968,2,440,0,96,180,0,0,2006,180000
74.55102041,7176,6,6,1978,1978,794,0,166,960,1040,0,1,0,6,1,1979,2,616,131,0,0,0,180,2006,160500
74.55102041,9662,5,4,1977,1977,0,0,1967,1967,1967,0,2,0,10,0,1977,2,580,170,0,0,0,0,2006,156500
75,8235,5,4,1977,1977,483,0,1466,1949,1949,0,2,0,10,0,1977,2,586,32,0,0,0,0,2006,157000
74.55102041,13650,5,5,1958,1958,57,441,554,1052,1252,668,2,0,8,1,1958,2,451,0,0,0,0,0,2006,172500
88,13125,5,4,1957,2000,168,682,284,1134,1803,0,2,0,8,1,1957,2,484,0,0,0,0,0,2006,155000
102,17920,5,4,1955,1974,306,1085,372,1763,1779,0,1,1,6,1,1955,2,454,0,418,0,0,312,2006,170000
74.55102041,17529,5,5,1924,1950,0,0,872,872,872,0,1,0,5,1,1924,1,322,0,0,116,0,0,2006,105000
74.55102041,10246,4,9,1965,2001,648,0,0,648,960,0,0,0,3,0,1965,1,364,88,0,0,0,0,2006,145000
74.55102041,14175,5,6,1956,1987,988,0,200,1188,1437,0,1,1,6,1,1999,2,576,304,0,0,0,0,2006,168000
88.15,20355,7,6,1967,1967,810,826,229,1865,1830,0,1,0,6,2,1967,2,521,0,115,168,0,0,2006,278000
87,13050,5,6,1963,1963,104,850,46,1000,1000,0,1,0,4,2,1993,2,575,238,0,148,0,0,2006,164000
81,15593,7,4,1953,1953,603,0,701,1304,1304,983,2,0,7,1,1953,2,667,0,21,114,0,0,2006,225000
72,10820,5,7,1971,1972,535,159,88,782,810,0,1,0,4,0,1973,2,576,0,0,0,0,0,2006,130000
100,13350,5,5,1974,1974,762,0,102,864,894,0,1,0,5,1,1974,2,440,241,0,0,0,0,2006,142500
88.15,1700,7,5,1980,1981,397,0,33,430,880,680,2,1,7,0,1980,1,450,188,36,0,0,200,2006,148400
88.15,5271,7,5,1986,1986,1082,0,371,1453,1453,0,1,1,6,1,1986,2,445,0,80,0,0,184,2006,190000
75,9375,4,5,1954,1954,799,0,168,967,1350,0,1,1,6,1,1954,2,504,237,0,0,0,0,2006,146000
62,6488,5,5,1942,1950,230,0,569,799,799,351,1,0,6,2,1942,1,215,264,0,0,0,0,2006,128000
78,7800,5,8,1948,2002,603,0,293,896,1112,896,3,0,8,0,1948,1,230,103,0,0,0,0,2006,225000
64.79428571,19690,6,7,1966,1966,0,0,697,697,1575,626,2,0,8,1,1966,2,432,586,236,0,0,0,2006,274970
114,19950,6,7,1928,1950,0,0,672,672,1337,672,2,0,8,2,1928,3,795,0,42,0,0,180,2006,235000
60,19800,6,8,1935,1990,425,0,1411,1836,1836,1836,3,1,7,2,1993,2,836,684,80,32,0,0,2006,415000
78,11679,5,5,1962,1962,612,1164,0,1776,1560,0,2,0,6,1,1962,2,528,453,253,144,0,0,2006,182000
80,12048,5,6,1952,2002,0,0,0,0,1488,0,1,0,7,1,2002,2,569,0,189,36,0,348,2006,135000
70,10519,5,8,1955,1999,0,0,1057,1057,1057,0,1,0,6,0,1955,1,288,0,0,0,0,0,2006,137000
75,9525,6,4,1954,1972,444,0,550,994,1216,639,2,0,7,0,1954,1,325,182,0,0,0,0,2006,136900
75,9525,6,5,1953,1953,468,0,532,1000,1068,541,1,1,7,0,1953,1,305,0,0,0,0,0,2006,149900
57,6420,5,7,1952,1952,210,551,219,980,1148,0,1,0,6,0,1952,1,308,0,0,0,0,0,2006,123500
77,8335,5,5,1954,1954,0,0,0,0,1124,0,1,0,5,1,0,0,0,0,36,190,0,0,2006,93000
50,7585,5,3,1948,1950,0,0,810,810,1002,454,1,0,7,1,1954,1,280,0,0,0,0,0,2006,91500
70.66981132,11200,6,5,1985,1985,1258,0,40,1298,1298,0,2,0,5,1,1985,2,403,165,26,0,0,0,2006,180000
88,12128,6,4,1989,1989,549,0,319,868,1313,1246,2,1,9,1,1989,2,506,0,245,0,0,168,2006,209000
80,9554,8,5,1993,1994,380,0,397,777,1065,846,2,1,8,1,1993,2,471,182,81,0,0,0,2006,215000
73,9069,6,8,1993,1993,261,1083,0,1344,1440,0,2,0,8,0,1993,4,920,288,0,0,0,0,2006,224500
133,11003,7,5,2005,2006,0,0,1308,1308,1308,568,2,1,7,0,2005,3,848,0,40,0,0,0,2006,229800
64,7488,7,5,2005,2005,393,0,815,1208,1208,0,2,0,6,0,2005,2,632,105,58,0,0,0,2006,183600
64,7406,7,5,2006,2006,684,0,515,1199,1220,0,2,0,6,0,2006,2,632,105,54,0,0,0,2006,194000
64,6762,7,5,2006,2006,0,0,1286,1286,1294,0,2,0,6,1,2006,2,662,168,55,0,0,0,2006,193879
86,11210,7,5,2005,2006,20,0,1594,1614,1614,0,2,0,7,0,2005,3,865,144,59,0,0,0,2006,221500
73,8990,7,5,2006,2006,0,0,1498,1498,1498,0,2,0,5,0,2006,2,675,351,33,0,0,0,2006,204900
73,8760,7,5,2006,2006,464,0,927,1391,1391,571,2,1,7,0,2006,3,868,0,90,0,0,0,2006,239799
90,13377,6,5,2006,2006,1576,0,260,1836,1846,0,2,0,7,1,2006,2,495,0,32,0,0,0,2006,233555
78,11645,7,5,2005,2005,1300,0,434,1734,1734,0,2,0,7,0,2005,2,660,160,24,0,0,0,2006,260000
78,11645,8,5,2005,2006,1122,0,448,1570,1590,0,2,1,6,0,2005,3,754,176,80,0,0,0,2006,294900
91,10984,7,5,2005,2006,0,0,945,945,945,864,2,1,8,0,2005,2,638,144,54,0,0,0,2006,209700
78,9316,7,5,2005,2005,56,0,1558,1614,1614,0,2,0,7,1,2005,2,576,100,45,0,0,0,2006,225000
78,9316,7,5,2005,2005,0,0,784,784,784,812,2,1,6,0,2005,2,610,144,45,0,0,0,2006,181000
80,10041,8,5,1992,1992,789,0,119,908,927,988,2,1,8,1,1992,2,506,120,150,0,0,0,2006,220000
88.15,36500,5,5,1964,1964,812,0,812,1624,1582,0,2,0,7,0,1964,2,390,168,198,0,0,0,2006,190000
88.15,21453,6,5,1969,1969,938,0,0,938,988,0,1,0,4,2,1969,2,540,0,130,0,130,0,2006,180000
62,70761,7,5,1975,1975,655,0,878,1533,1533,0,2,0,5,2,1975,2,576,200,54,0,0,0,2006,280000
80,12000,6,5,1968,1968,853,0,535,1388,1388,0,2,0,6,1,1968,2,522,0,58,0,0,0,2006,158900
57,8846,5,5,1996,1996,298,0,572,870,914,0,1,0,5,0,1998,2,576,0,0,0,0,0,2006,148000
95,13015,5,6,1996,1996,0,0,1100,1100,1100,0,1,1,5,0,1996,2,462,0,0,0,0,0,2006,145000
65,12438,6,5,1995,1995,0,0,781,781,795,704,2,1,6,1,1995,2,473,413,91,0,0,0,2006,187000
71.33636364,8685,7,5,1998,1998,846,0,579,1425,1425,0,2,0,5,0,1998,2,591,0,130,0,0,0,2006,193000
43,13568,5,5,1995,1995,716,0,274,990,990,0,1,0,5,0,1996,2,576,224,0,0,0,0,2006,156000
70,9100,7,5,2000,2000,1400,0,125,1525,1525,0,2,0,6,0,2000,2,541,219,36,0,0,0,2006,235000
79,9236,6,5,1997,1997,1200,0,279,1479,1494,0,2,0,6,0,1997,2,576,168,27,0,0,0,2006,217000
78,10264,7,5,1999,1999,1162,0,426,1588,1588,0,2,0,6,0,1999,2,472,158,29,0,0,0,2006,214000
68,9272,7,5,1999,1999,500,0,342,842,856,893,2,1,7,0,1999,2,515,140,85,0,0,0,2006,196000
72,13426,7,5,1999,2000,894,0,57,951,951,828,2,1,7,1,1999,2,586,208,107,0,0,0,2006,217000
95,13450,7,5,2002,2002,700,0,216,916,920,941,2,1,8,0,2002,2,492,146,91,0,0,0,2006,200000
65,14006,7,5,2002,2002,0,0,936,936,936,840,2,1,7,1,2002,2,474,144,96,0,0,0,2006,192500
118,13704,7,5,2001,2002,0,0,1541,1541,1541,0,2,0,6,1,2001,3,843,468,81,0,0,0,2006,205000
55,10780,5,5,1976,1976,483,0,428,911,954,0,1,0,6,0,1976,2,576,0,0,0,0,0,2006,132500
50,8340,6,6,1977,1977,509,0,166,675,686,702,1,1,6,0,1977,1,317,406,36,0,0,0,2006,157500
42,10385,6,6,1978,1978,595,400,0,995,1282,0,2,0,6,0,1989,3,672,386,0,0,0,0,2006,174000
69,9920,5,6,1969,1969,523,0,448,971,971,0,1,1,5,1,1969,1,300,0,0,0,0,0,2006,128500
120,9560,5,7,1972,1972,360,0,504,864,864,0,1,0,5,0,1972,1,288,0,0,0,0,0,2006,128500
70,9800,5,7,1972,1972,894,0,0,894,894,0,1,0,5,0,1975,2,552,256,0,0,0,0,2006,149900
60,7200,5,8,1972,1972,437,0,427,864,864,0,1,0,5,0,1977,1,297,0,0,0,0,0,2006,119900
0,3612,6,5,1993,1994,338,0,292,630,630,690,2,1,5,0,1993,2,484,0,48,0,0,0,2006,137000
90,11367,8,5,2002,2002,932,0,133,1065,1091,898,2,1,7,1,2002,2,586,199,60,0,0,0,2006,255000
71.33636364,9930,7,5,2002,2002,456,0,370,826,878,884,2,1,6,0,2002,2,591,320,54,0,0,0,2006,222000
45,9468,6,5,1999,1999,639,0,201,840,840,915,2,1,7,1,1999,2,530,176,73,0,0,0,2006,214000
71.33636364,11088,8,5,2002,2002,872,0,476,1348,1358,0,1,1,5,1,2002,2,418,68,166,0,0,0,2006,220000
71.33636364,14781,8,5,2001,2002,0,0,1753,1753,1787,0,2,0,7,1,2001,3,748,198,150,0,0,0,2006,275000
70,8726,7,5,2002,2002,0,0,872,872,872,1037,2,1,8,0,2002,2,529,0,108,0,0,0,2006,197000
71.33636364,8125,7,5,2002,2002,986,0,668,1654,1654,0,2,0,6,0,2002,3,900,0,136,0,0,0,2006,230000
67,10566,8,5,1999,1999,920,0,170,1090,1090,1124,2,1,8,1,1999,3,646,197,80,0,0,0,2006,268500
71.33636364,21533,7,5,1996,1997,0,0,1065,1065,1065,984,2,1,9,1,1997,2,467,120,48,0,0,0,2006,210900
90,11250,7,5,1998,1998,796,0,258,1054,1070,869,2,1,8,1,1998,3,555,128,84,0,0,0,2006,227000
90,11250,7,5,1995,1996,685,0,245,930,950,1045,2,1,8,1,1995,2,610,275,170,0,0,0,2006,237000
75,9750,7,6,1998,1998,975,0,133,1108,1108,989,2,1,8,1,1998,2,583,253,170,0,0,0,2006,274300
70,9100,7,5,2004,2005,24,0,1836,1860,1836,0,2,0,8,1,2004,2,484,120,33,0,0,0,2006,216837
37,4435,6,5,2003,2003,717,0,131,848,848,0,1,0,4,0,2003,2,420,140,0,0,0,0,2006,133000
37,4435,6,5,2004,2004,662,0,186,848,848,0,1,0,3,1,2004,2,420,140,0,0,0,0,2006,155900
120,15611,8,5,2006,2006,0,0,1079,1079,1079,840,2,1,8,1,2006,2,685,0,51,0,0,0,2006,233230
70,8810,7,5,2003,2003,1000,0,390,1390,1390,0,2,0,7,0,2003,2,545,0,68,0,0,0,2006,207000
41,12393,7,5,2004,2005,0,0,847,847,847,1101,2,1,8,1,2004,2,434,100,48,0,0,0,2006,195000
70,9135,6,5,2003,2003,340,0,1342,1682,1700,0,2,0,7,0,2003,2,544,192,23,0,0,0,2006,200000
74,8581,7,5,2006,2006,0,0,851,851,851,886,2,1,7,0,2006,2,578,0,105,0,0,0,2006,203160
70,8400,7,5,2005,2005,0,0,784,784,784,827,2,1,6,0,2005,2,572,144,36,0,0,0,2006,195800
84,10084,7,5,2005,2006,24,0,1528,1552,1552,0,2,0,7,0,2005,3,782,144,20,0,0,0,2006,212900
89,11645,7,5,2004,2004,0,0,860,860,860,860,2,1,7,0,2004,2,565,0,70,0,0,0,2006,196500
65,8772,7,5,2005,2006,996,0,340,1336,1336,0,2,0,6,0,2005,2,502,136,43,0,0,0,2006,198000
68,8846,6,5,2005,2006,0,0,750,750,750,750,2,1,6,0,2005,2,564,0,35,0,0,0,2006,173900
65,8461,6,5,2005,2006,0,0,728,728,728,728,2,1,8,1,2005,2,390,0,24,0,0,0,2006,163990
65,8767,7,5,2005,2005,24,0,1286,1310,1310,0,2,0,6,1,2005,2,400,0,0,0,0,0,2006,164990
67,8777,4,6,1910,2000,173,337,166,676,760,676,2,0,6,0,1950,2,528,147,0,0,0,0,2006,98000
134,17755,5,4,1959,1959,176,0,1290,1466,1466,0,1,1,6,2,1959,2,528,0,140,0,0,100,2006,149900
67,8877,4,5,1951,1951,836,0,0,836,1220,0,1,0,6,0,1951,2,396,0,0,0,0,0,2006,102000
38,7840,6,5,1975,1975,976,0,0,976,1012,0,2,0,4,0,0,0,0,0,0,0,0,0,2006,127500
35,9400,6,5,1975,1975,945,0,0,945,980,0,2,0,4,0,0,0,0,0,0,0,0,0,2006,127500
73,16133,5,4,1969,1969,847,0,329,1176,1176,0,1,0,5,0,1969,1,360,0,92,0,0,112,2006,119900
62,7162,7,5,2003,2004,0,0,796,796,806,918,2,1,8,1,2003,2,616,168,57,0,0,0,2006,196500
75,8050,6,5,2002,2002,475,297,142,914,914,0,1,0,4,0,0,0,0,32,0,0,0,0,2006,117250
90,11060,7,5,2003,2005,0,0,1150,1150,1164,1150,2,1,9,1,2003,2,502,0,274,0,0,0,2006,229000
35,3675,5,5,2005,2005,547,0,0,547,1072,0,1,0,5,0,2005,2,525,0,28,0,0,0,2006,145000
35,3675,6,5,2005,2006,547,0,0,547,1072,0,2,0,5,0,2005,2,525,0,44,0,0,0,2006,140000
35,3675,6,5,2005,2006,547,0,0,547,1072,0,1,0,5,0,2005,2,525,0,44,0,0,0,2006,142500
